symbol,name,theme,year,bars,avg_daily_amount_yi,qualifies
520500.SH,华泰柏瑞恒生创新药ETF(QDII),恒生创新药,2025,243,6.2306,Y
520500.SH,华泰柏瑞恒生创新药ETF(QDII),恒生创新药,2026,177,11.8579,Y
520510.SH,华夏中证港股通医疗主题ETF,中证港股通医疗主题,2025,99,0.6543,Y
520510.SH,华夏中证港股通医疗主题ETF,中证港股通医疗主题,2026,177,1.59,Y
520520.SH,华泰柏瑞恒生消费ETF(QDII),恒生消费,2025,243,0.2888,
520520.SH,华泰柏瑞恒生消费ETF(QDII),恒生消费,2026,177,0.0637,
520530.SH,东财中证港股通科技ETF,中证港股通科技,2026,177,0.3221,
520550.SH,招商恒生港股通红利低波动ETF,恒生港股通红利低波动,2025,227,0.5094,Y
520550.SH,招商恒生港股通红利低波动ETF,恒生港股通红利低波动,2026,177,0.5456,Y
520560.SH,华宝港股通恒生中国(香港上市)30ETF,香港上市)30,2026,177,0.1239,
520570.SH,南方恒生科技ETF(QDII),恒生科技,2026,177,1.2202,Y
520580.SH,招商利安新兴亚洲精选ETF(QDII),新交所新兴亚洲精选50,2025,214,2.2742,Y
520580.SH,招商利安新兴亚洲精选ETF(QDII),新交所新兴亚洲精选50,2026,177,0.1958,
520590.SH,鹏华恒生科技ETF(QDII),恒生科技,2026,177,0.3233,
520600.SH,广发中证港股通汽车产业主题ETF,中证港股通汽车产业主题,2025,243,3.5316,Y
520600.SH,广发中证港股通汽车产业主题ETF,中证港股通汽车产业主题,2026,177,1.9612,Y
520610.SH,银华标普港股通低波红利ETF,标普港股通低波红利,2026,152,0.1047,
520620.SH,嘉实恒生消费ETF,经估值汇率调整后的恒生消费,2025,91,0.2679,
520620.SH,嘉实恒生消费ETF,经估值汇率调整后的恒生消费,2026,177,0.1004,
520630.SH,广发中证港股通互联网ETF,中证港股通互联网,2026,177,0.1994,
520650.SH,南方中证港股通互联网ETF,中证港股通互联网,2026,177,0.9278,Y
520660.SH,南方中证国新港股通央企红利ETF,中证国新港股通央企红利,2024,118,0.3529,
520660.SH,南方中证国新港股通央企红利ETF,中证国新港股通央企红利,2025,243,0.4732,
520660.SH,南方中证国新港股通央企红利ETF,中证国新港股通央企红利,2026,177,1.0521,Y
520670.SH,嘉实恒生港股通科技主题ETF,经估值汇率调整后的恒生港股通科技主题,2025,91,0.3269,
520670.SH,嘉实恒生港股通科技主题ETF,经估值汇率调整后的恒生港股通科技主题,2026,177,0.1741,
520680.SH,南方中证港股通汽车产业主题ETF,中证港股通汽车产业主题,2026,125,0.0818,
520690.SH,博时恒生港股通创新药精选ETF,恒生港股通创新药精选,2025,103,0.9631,Y
520690.SH,博时恒生港股通创新药精选ETF,恒生港股通创新药精选,2026,177,0.9742,Y
520700.SH,万家中证港股通创新药ETF,中证港股通创新药,2025,243,2.8716,Y
520700.SH,万家中证港股通创新药ETF,中证港股通创新药,2026,177,3.0825,Y
520710.SH,广发中证港股通信息技术综合ETF,中证港股通信息技术综合,2026,82,0.5621,Y
520720.SH,国泰中证港股通汽车产业主题ETF,中证港股通汽车产业主题,2025,64,0.2458,
520720.SH,国泰中证港股通汽车产业主题ETF,中证港股通汽车产业主题,2026,177,0.3779,
520730.SH,万家恒生港股通汽车主题ETF,恒生港股通汽车主题,2026,93,0.0412,
520760.SH,摩根恒生生物科技ETF,恒生生物科技,2026,143,0.2071,
520770.SH,建信恒指港股通ETF,恒指港股通,2026,162,0.0946,
520780.SH,华宝中证港股通汽车产业主题ETF,经人民币汇率调整的中证港股通汽车产业主题,2026,177,0.2587,
520790.SH,兴业中证港股通互联网ETF,中证港股通互联网,2026,123,0.1588,
520810.SH,易方达中证港股通高股息投资ETF,中证港股通高股息投资,2026,172,0.0643,
520820.SH,汇添富恒指港股通ETF,恒指港股通,2026,177,0.0381,
520830.SH,华泰柏瑞南方东英沙特阿拉伯ETF(QDII),富时沙特阿拉伯,2024,114,2.3314,Y
520830.SH,华泰柏瑞南方东英沙特阿拉伯ETF(QDII),富时沙特阿拉伯,2025,242,4.2347,Y
520830.SH,华泰柏瑞南方东英沙特阿拉伯ETF(QDII),富时沙特阿拉伯,2026,177,0.863,Y
520840.SH,华安恒生港股通科技主题ETF,恒生港股通科技主题,2025,87,1.1261,Y
520840.SH,华安恒生港股通科技主题ETF,恒生港股通科技主题,2026,177,0.7335,Y
520850.SH,易方达中证港股通医疗主题ETF,中证港股通医疗主题,2026,167,0.1851,
520860.SH,富国中证港股通科技ETF,中证港股通科技,2025,108,0.5289,Y
520860.SH,富国中证港股通科技ETF,中证港股通科技,2026,177,0.2575,
520870.SH,易方达伊塔乌巴西IBOVESPAETF(QDII),巴西IBOVESPA,2026,177,1.8267,Y
520880.SH,华宝恒生港股通创新药精选ETF,人民币汇率调整的恒生港股通创新药精选,2025,122,4.0895,Y
520880.SH,华宝恒生港股通创新药精选ETF,人民币汇率调整的恒生港股通创新药精选,2026,177,4.2916,Y
520890.SH,华泰柏瑞恒生港股通红利低波动ETF,恒生港股通红利低波动,2024,68,0.2458,
520890.SH,华泰柏瑞恒生港股通红利低波动ETF,恒生港股通红利低波动,2025,243,0.2132,
520890.SH,华泰柏瑞恒生港股通红利低波动ETF,恒生港股通红利低波动,2026,177,0.3594,
520900.SH,广发中证国新港股通央企红利ETF,中证国新港股通央企红利指数同期,2024,118,0.5907,Y
520900.SH,广发中证国新港股通央企红利ETF,中证国新港股通央企红利指数同期,2025,243,0.868,Y
520900.SH,广发中证国新港股通央企红利ETF,中证国新港股通央企红利指数同期,2026,177,0.9678,Y
520910.SH,华夏中证港股通互联网ETF,中证港股通互联网,2026,157,0.3146,
520920.SH,天弘恒生科技ETF(QDII),恒生科技,2025,61,2.3052,Y
520920.SH,天弘恒生科技ETF(QDII),恒生科技,2026,177,2.3693,Y
520930.SH,国泰恒生生物科技ETF,恒生生物科技,2026,147,0.2544,
520940.SH,华安恒指港股通ETF,恒指港股通,2025,142,0.1363,
520940.SH,华安恒指港股通ETF,恒指港股通,2026,177,0.0711,
520950.SH,摩根恒生港股通50ETF,恒生港股通50,2026,177,0.2737,
520960.SH,嘉实恒指港股通ETF,经估值汇率调整后的恒指港股通,2026,177,0.0262,
520970.SH,嘉实中证港股通创新药ETF,中证港股通创新药,2025,99,0.9393,Y
520970.SH,嘉实中证港股通创新药ETF,中证港股通创新药,2026,177,0.899,Y
520980.SH,汇添富恒生港股通中国科技ETF,恒生港股通中国科技,2025,125,4.9039,Y
520980.SH,汇添富恒生港股通中国科技ETF,恒生港股通中国科技,2026,177,4.0268,Y
520990.SH,景顺长城中证国新港股通央企红利ETF,中证国新港股通央企红利,2024,118,0.7958,Y
520990.SH,景顺长城中证国新港股通央企红利ETF,中证国新港股通央企红利,2025,243,1.3596,Y
520990.SH,景顺长城中证国新港股通央企红利ETF,中证国新港股通央企红利,2026,177,1.9062,Y
526000.SH,华夏中证港股通信息技术综合ETF,中证港股通信息技术综合,2026,115,3.8304,Y
526010.SH,汇添富中证港股通医疗主题ETF,中证港股通医疗主题,2026,110,0.1302,
526030.SH,汇添富中证港股通信息技术综合ETF,中证港股通信息技术综合,2026,64,0.4453,
526050.SH,招商中证港股通信息技术综合ETF,中证港股通信息技术综合,2026,101,1.0002,Y
526070.SH,博时恒指港股通ETF,恒指港股通,2026,83,0.0872,
530000.SH,天弘上证50ETF,上证50,2024,71,0.086,
530000.SH,天弘上证50ETF,上证50,2025,243,0.0208,
530000.SH,天弘上证50ETF,上证50,2026,177,0.105,
530050.SH,东财上证50ETF,上证50,2025,243,0.0442,
530050.SH,东财上证50ETF,上证50,2026,177,0.0527,
530060.SH,易方达上证综合ETF,上证综合,2026,151,0.5424,Y
530080.SH,天弘上证180ETF,上证180,2025,228,0.1449,
530080.SH,天弘上证180ETF,上证180,2026,177,0.0689,
530100.SH,易方达上证580ETF,上证580,2026,177,0.0335,
530180.SH,易方达上证180ETF,上证180,2025,243,0.0442,
530180.SH,易方达上证180ETF,上证180,2026,177,0.08,
530280.SH,平安上证180ETF,上证180,2025,227,0.0267,
530280.SH,平安上证180ETF,上证180,2026,177,0.0036,
530300.SH,华泰柏瑞上证180ETF,上证180,2025,237,0.0793,
530300.SH,华泰柏瑞上证180ETF,上证180,2026,177,0.054,
530380.SH,易方达上证380ETF,上证380,2025,61,0.0928,
530380.SH,易方达上证380ETF,上证380,2026,177,0.0422,
530530.SH,华夏上证580ETF,上证580,2025,83,0.0725,
530530.SH,华夏上证580ETF,上证580,2026,177,0.0367,
530580.SH,南方上证180ETF,上证180,2025,239,0.206,
530580.SH,南方上证180ETF,上证180,2026,177,0.1155,
530680.SH,兴业上证180ETF,上证180,2025,239,0.2164,
530680.SH,兴业上证180ETF,上证180,2026,177,0.064,
530800.SH,银华上证180ETF,上证180,2025,226,0.0563,
530800.SH,银华上证180ETF,上证180,2026,177,0.0216,
530880.SH,银河上证国有企业红利ETF,上证国有企业红利,2025,243,0.0366,
530880.SH,银河上证国有企业红利ETF,上证国有企业红利,2026,177,0.031,
551000.SH,博时上证AAA科技创新公司债ETF,上证AAA科技创新公司债,2025,114,22.002,Y
551000.SH,博时上证AAA科技创新公司债ETF,上证AAA科技创新公司债,2026,177,10.6121,Y
551030.SH,鹏华上证AAA科技创新公司债ETF,上证AAA科技创新公司债,2025,114,62.4694,Y
551030.SH,鹏华上证AAA科技创新公司债ETF,上证AAA科技创新公司债,2026,177,71.5726,Y
551060.SH,中银上证AAA科技创新公司债ETF,上证AAA科技创新公司债,2025,65,53.0686,Y
551060.SH,中银上证AAA科技创新公司债ETF,上证AAA科技创新公司债,2026,177,40.981,Y
551300.SH,摩根上证AAA科技创新公司债ETF,上证AAA科技创新公司债,2025,65,40.9488,Y
551300.SH,摩根上证AAA科技创新公司债ETF,上证AAA科技创新公司债,2026,177,22.7331,Y
551500.SH,易方达中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2025,114,57.9279,Y
551500.SH,易方达中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2026,177,55.2699,Y
551510.SH,华泰柏瑞中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2025,65,34.0977,Y
551510.SH,华泰柏瑞中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2026,177,37.4796,Y
551520.SH,汇添富中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2025,65,78.3455,Y
551520.SH,汇添富中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2026,177,54.754,Y
551550.SH,华夏中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2025,114,68.1135,Y
551550.SH,华夏中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2026,177,81.3925,Y
551560.SH,兴业中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2025,65,29.5357,Y
551560.SH,兴业中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2026,177,31.3287,Y
551580.SH,泰康中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2025,65,15.8023,Y
551580.SH,泰康中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2026,177,13.6932,Y
551800.SH,国泰中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2025,65,94.8844,Y
551800.SH,国泰中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2026,177,79.278,Y
551900.SH,招商中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2025,114,63.8408,Y
551900.SH,招商中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2026,177,33.8927,Y
560000.SH,浦银安盛中证智能电动汽车ETF,中证智能电动汽车,2021,62,0.0762,
560000.SH,浦银安盛中证智能电动汽车ETF,中证智能电动汽车,2022,242,0.0366,
560000.SH,浦银安盛中证智能电动汽车ETF,中证智能电动汽车,2023,242,0.022,
560000.SH,浦银安盛中证智能电动汽车ETF,中证智能电动汽车,2024,242,0.0065,
560000.SH,浦银安盛中证智能电动汽车ETF,中证智能电动汽车,2025,243,0.0044,
560000.SH,浦银安盛中证智能电动汽车ETF,中证智能电动汽车,2026,77,0.006,
560010.SH,广发中证1000ETF,中证1000,2022,100,14.8153,Y
560010.SH,广发中证1000ETF,中证1000,2023,242,8.2958,Y
560010.SH,广发中证1000ETF,中证1000,2024,242,4.6621,Y
560010.SH,广发中证1000ETF,中证1000,2025,243,2.3194,Y
560010.SH,广发中证1000ETF,中证1000,2026,177,9.4717,Y
560020.SH,汇添富中证红利ETF,中证红利,2024,242,0.0303,
560020.SH,汇添富中证红利ETF,中证红利,2025,243,0.0171,
560020.SH,汇添富中证红利ETF,中证红利,2026,177,0.0344,
560030.SH,汇添富中证800价值ETF,中证800价值,2023,119,0.0702,
560030.SH,汇添富中证800价值ETF,中证800价值,2024,242,0.0317,
560030.SH,汇添富中证800价值ETF,中证800价值,2025,243,0.0089,
560030.SH,汇添富中证800价值ETF,中证800价值,2026,176,0.0035,
560050.SH,汇添富MSCI中国A50互联互通ETF,MSCI中国A50互联互通人民币,2022,242,6.542,Y
560050.SH,汇添富MSCI中国A50互联互通ETF,MSCI中国A50互联互通人民币,2023,242,1.8746,Y
560050.SH,汇添富MSCI中国A50互联互通ETF,MSCI中国A50互联互通人民币,2024,242,1.2898,Y
560050.SH,汇添富MSCI中国A50互联互通ETF,MSCI中国A50互联互通人民币,2025,243,0.6801,Y
560050.SH,汇添富MSCI中国A50互联互通ETF,MSCI中国A50互联互通人民币,2026,177,0.8317,Y
560060.SH,汇添富中证上海环交所碳中和ETF,中证上海环交所碳中和,2022,111,0.1506,
560060.SH,汇添富中证上海环交所碳中和ETF,中证上海环交所碳中和,2023,242,0.0529,
560060.SH,汇添富中证上海环交所碳中和ETF,中证上海环交所碳中和,2024,242,0.037,
560060.SH,汇添富中证上海环交所碳中和ETF,中证上海环交所碳中和,2025,243,0.0251,
560060.SH,汇添富中证上海环交所碳中和ETF,中证上海环交所碳中和,2026,177,0.0164,
560070.SH,汇添富中证国新央企股东回报ETF,中证国新央企股东回报,2023,141,0.3025,
560070.SH,汇添富中证国新央企股东回报ETF,中证国新央企股东回报,2024,242,0.1488,
560070.SH,汇添富中证国新央企股东回报ETF,中证国新央企股东回报,2025,243,0.0612,
560070.SH,汇添富中证国新央企股东回报ETF,中证国新央企股东回报,2026,177,0.0357,
560080.SH,汇添富中证中药ETF,中证中药,2023,242,0.6381,Y
560080.SH,汇添富中证中药ETF,中证中药,2024,242,0.5689,Y
560080.SH,汇添富中证中药ETF,中证中药,2025,243,0.7018,Y
560080.SH,汇添富中证中药ETF,中证中药,2026,177,0.6539,Y
560090.SH,汇添富中证全指证券公司ETF,中证全指证券公司,2023,196,0.2003,
560090.SH,汇添富中证全指证券公司ETF,中证全指证券公司,2024,242,0.3148,
560090.SH,汇添富中证全指证券公司ETF,中证全指证券公司,2025,243,1.0362,Y
560090.SH,汇添富中证全指证券公司ETF,中证全指证券公司,2026,177,1.2868,Y
560100.SH,南方中证500增强策略ETF,中证500,2022,216,0.2929,
560100.SH,南方中证500增强策略ETF,中证500,2023,242,0.1177,
560100.SH,南方中证500增强策略ETF,中证500,2024,242,0.1147,
560100.SH,南方中证500增强策略ETF,中证500,2025,243,0.0999,
560100.SH,南方中证500增强策略ETF,中证500,2026,177,0.1295,
560110.SH,汇添富中证1000ETF,中证1000,2022,99,2.3028,Y
560110.SH,汇添富中证1000ETF,中证1000,2023,242,0.6809,Y
560110.SH,汇添富中证1000ETF,中证1000,2024,242,0.3382,
560110.SH,汇添富中证1000ETF,中证1000,2025,243,0.2281,
560110.SH,汇添富中证1000ETF,中证1000,2026,177,0.2757,
560120.SH,华夏中证500自由现金流ETF,中证500自由现金流,2025,101,0.0706,
560120.SH,华夏中证500自由现金流ETF,中证500自由现金流,2026,177,0.2777,
560130.SH,鹏华中证全指食品ETF,中证全指食品,2026,171,0.0201,
560150.SH,泰康中证红利低波动ETF,中证红利低波动,2024,181,0.1447,
560150.SH,泰康中证红利低波动ETF,中证红利低波动,2025,243,0.1492,
560150.SH,泰康中证红利低波动ETF,中证红利低波动,2026,177,0.09,
560160.SH,易方达中证全指食品ETF,中证全指食品,2026,161,0.0441,
560170.SH,南方中证国新央企科技引领ETF,中证国新央企科技引领,2023,121,0.7269,Y
560170.SH,南方中证国新央企科技引领ETF,中证国新央企科技引领,2024,242,0.6073,Y
560170.SH,南方中证国新央企科技引领ETF,中证国新央企科技引领,2025,243,0.3205,
560170.SH,南方中证国新央企科技引领ETF,中证国新央企科技引领,2026,177,0.4814,
560180.SH,南方沪深300ESG基准ETF,沪深300ESG基准,2023,170,0.134,
560180.SH,南方沪深300ESG基准ETF,沪深300ESG基准,2024,242,0.0925,
560180.SH,南方沪深300ESG基准ETF,沪深300ESG基准,2025,243,0.0722,
560180.SH,南方沪深300ESG基准ETF,沪深300ESG基准,2026,177,0.0388,
560190.SH,鹏华中证全指公用事业ETF,中证全指公用事业,2025,241,0.019,
560190.SH,鹏华中证全指公用事业ETF,中证全指公用事业,2026,177,0.0143,
560210.SH,景顺长城中证全指农牧渔ETF,中证全指农牧渔,2026,129,0.1127,
560220.SH,广发中证2000ETF,中证2000,2023,69,0.1202,
560220.SH,广发中证2000ETF,中证2000,2024,242,0.0388,
560220.SH,广发中证2000ETF,中证2000,2025,243,0.024,
560220.SH,广发中证2000ETF,中证2000,2026,177,0.05,
560230.SH,富国中证光伏产业ETF,中证光伏产业,2026,153,0.1025,
560250.SH,富国中证全指红利质量ETF,中证全指红利质量,2026,88,0.0623,
560260.SH,广发中证医疗ETF,中证医疗,2023,70,0.2182,
560260.SH,广发中证医疗ETF,中证医疗,2024,242,0.1227,
560260.SH,广发中证医疗ETF,中证医疗,2025,243,0.1462,
560260.SH,广发中证医疗ETF,中证医疗,2026,177,0.0987,
560270.SH,工银瑞信中证全指电力公用事业ETF,中证全指电力公用事业,2026,139,0.1623,
560280.SH,广发中证工程机械主题ETF,中证工程机械主题,2024,242,0.1074,
560280.SH,广发中证工程机械主题ETF,中证工程机械主题,2025,243,0.2994,
560280.SH,广发中证工程机械主题ETF,中证工程机械主题,2026,177,1.8107,Y
560290.SH,景顺长城中证有色金属矿业主题ETF,中证有色金属矿业主题,2026,153,0.1247,
560300.SH,汇添富中证电信主题ETF,中证电信主题,2024,242,0.0439,
560300.SH,汇添富中证电信主题ETF,中证电信主题,2025,243,0.0403,
560300.SH,汇添富中证电信主题ETF,中证电信主题,2026,177,0.0228,
560310.SH,博时中证光伏产业ETF,中证光伏产业,2026,143,0.045,
560320.SH,富国中证全指食品ETF,中证全指食品,2026,95,0.0647,
560330.SH,申万菱信沪深300价值ETF,沪深300价值,2023,151,0.1237,
560330.SH,申万菱信沪深300价值ETF,沪深300价值,2024,242,0.0753,
560330.SH,申万菱信沪深300价值ETF,沪深300价值,2025,243,0.0349,
560330.SH,申万菱信沪深300价值ETF,沪深300价值,2026,177,0.0164,
560350.SH,摩根中证A50ETF,中证A50,2024,198,2.2846,Y
560350.SH,摩根中证A50ETF,中证A50,2025,243,0.9088,Y
560350.SH,摩根中证A50ETF,中证A50,2026,177,0.383,
560360.SH,万家中证软件服务ETF,中证软件服务,2024,130,0.0757,
560360.SH,万家中证软件服务ETF,中证软件服务,2025,243,0.0986,
560360.SH,万家中证软件服务ETF,中证软件服务,2026,177,0.1066,
560370.SH,易方达中证全指红利质量ETF,中证全指红利质量,2026,145,0.0411,
560380.SH,南方中证A100ETF,中证A100,2025,243,0.1081,
560380.SH,南方中证A100ETF,中证A100,2026,177,0.1131,
560390.SH,易方达恒生A股电网设备ETF,恒生A股电网设备,2026,141,1.4265,Y
560400.SH,华泰柏瑞中证全指证券公司ETF,中证全指证券公司,2026,130,0.2776,
560410.SH,鹏华中证电池主题ETF,中证电池主题,2026,110,0.0636,
560420.SH,前海开源中证全指食品ETF,中证全指食品,2026,91,0.0316,
560450.SH,天弘中证全指电力公用事业ETF,中证全指电力公用事业,2026,101,0.246,
560460.SH,平安中证全指电力公用事业ETF,中证全指电力公用事业,2026,93,0.142,
560470.SH,易方达中证细分有色金属产业主题ETF,中证细分有色金属产业主题,2026,101,0.1371,
560480.SH,招商中证全指电力公用事业ETF,中证全指电力公用事业,2026,86,0.1252,
560490.SH,华泰柏瑞中证工业有色金属主题ETF,中证工业有色金属主题,2026,86,0.1555,
560500.SH,鹏扬中证500质量成长ETF,中证500质量成长,2021,81,0.0992,
560500.SH,鹏扬中证500质量成长ETF,中证500质量成长,2022,242,0.0363,
560500.SH,鹏扬中证500质量成长ETF,中证500质量成长,2023,242,0.0422,
560500.SH,鹏扬中证500质量成长ETF,中证500质量成长,2024,242,0.0854,
560500.SH,鹏扬中证500质量成长ETF,中证500质量成长,2025,243,0.0529,
560500.SH,鹏扬中证500质量成长ETF,中证500质量成长,2026,177,0.0412,
560510.SH,泰康中证A500ETF,中证A500,2025,243,1.294,Y
560510.SH,泰康中证A500ETF,中证A500,2026,177,0.6362,Y
560520.SH,大成中证红利低波动100ETF,中证红利低波动100,2024,172,0.0345,
560520.SH,大成中证红利低波动100ETF,中证红利低波动100,2025,243,0.0031,
560520.SH,大成中证红利低波动100ETF,中证红利低波动100,2026,177,0.0057,
560530.SH,摩根中证A500ETF,中证A500,2025,243,3.7366,Y
560530.SH,摩根中证A500ETF,中证A500,2026,177,1.0788,Y
560550.SH,广发中证上海环交所碳中和ETF,中证上海环交所碳中和,2022,113,0.4791,
560550.SH,广发中证上海环交所碳中和ETF,中证上海环交所碳中和,2023,242,0.1494,
560550.SH,广发中证上海环交所碳中和ETF,中证上海环交所碳中和,2024,242,0.0286,
560550.SH,广发中证上海环交所碳中和ETF,中证上海环交所碳中和,2025,243,0.0354,
560550.SH,广发中证上海环交所碳中和ETF,中证上海环交所碳中和,2026,177,0.0178,
560560.SH,泰康中证内地低碳经济主题ETF,中证内地低碳经济主题,2021,73,0.3814,
560560.SH,泰康中证内地低碳经济主题ETF,中证内地低碳经济主题,2022,242,0.1505,
560560.SH,泰康中证内地低碳经济主题ETF,中证内地低碳经济主题,2023,242,0.066,
560560.SH,泰康中证内地低碳经济主题ETF,中证内地低碳经济主题,2024,242,0.0315,
560560.SH,泰康中证内地低碳经济主题ETF,中证内地低碳经济主题,2025,243,0.0216,
560560.SH,泰康中证内地低碳经济主题ETF,中证内地低碳经济主题,2026,177,0.011,
560570.SH,国联安中证A500红利低波动ETF,中证A500红利低波动,2025,69,0.4482,
560570.SH,国联安中证A500红利低波动ETF,中证A500红利低波动,2026,177,0.303,
560580.SH,南方中证全指电力公用事业ETF,中证全指电力公用事业,2023,158,0.0786,
560580.SH,南方中证全指电力公用事业ETF,中证全指电力公用事业,2024,242,0.0528,
560580.SH,南方中证全指电力公用事业ETF,中证全指电力公用事业,2025,243,0.0367,
560580.SH,南方中证全指电力公用事业ETF,中证全指电力公用事业,2026,177,0.1449,
560590.SH,鹏华中证1000增强策略ETF,中证1000,2023,64,0.0494,
560590.SH,鹏华中证1000增强策略ETF,中证1000,2024,241,0.015,
560590.SH,鹏华中证1000增强策略ETF,中证1000,2025,243,0.0149,
560590.SH,鹏华中证1000增强策略ETF,中证1000,2026,177,0.0346,
560600.SH,方正富邦中证医药及医疗器械创新ETF,中证医药及医疗器械创新,2022,197,0.0251,
560600.SH,方正富邦中证医药及医疗器械创新ETF,中证医药及医疗器械创新,2023,203,0.0085,
560610.SH,招商中证A500ETF,中证A500,2025,243,6.0684,Y
560610.SH,招商中证A500ETF,中证A500,2026,177,1.2641,Y
560620.SH,万家中证全指公用事业ETF,中证全指公用事业,2024,60,0.0376,
560620.SH,万家中证全指公用事业ETF,中证全指公用事业,2025,243,0.0114,
560620.SH,万家中证全指公用事业ETF,中证全指公用事业,2026,177,0.0075,
560630.SH,万家中证机器人ETF,中证机器人,2025,186,0.1567,
560630.SH,万家中证机器人ETF,中证机器人,2026,177,0.1277,
560650.SH,民生加银中证企业核心竞争力50ETF,中证企业核心竞争力50,2022,129,0.0837,
560650.SH,民生加银中证企业核心竞争力50ETF,中证企业核心竞争力50,2023,242,0.0359,
560650.SH,民生加银中证企业核心竞争力50ETF,中证企业核心竞争力50,2024,240,0.0078,
560650.SH,民生加银中证企业核心竞争力50ETF,中证企业核心竞争力50,2025,243,0.0056,
560650.SH,民生加银中证企业核心竞争力50ETF,中证企业核心竞争力50,2026,117,0.007,
560660.SH,新华中证云计算50ETF,中证云计算50,2021,86,0.0243,
560660.SH,新华中证云计算50ETF,中证云计算50,2022,242,0.0116,
560660.SH,新华中证云计算50ETF,中证云计算50,2023,242,0.0282,
560660.SH,新华中证云计算50ETF,中证云计算50,2024,242,0.0421,
560660.SH,新华中证云计算50ETF,中证云计算50,2025,243,0.1364,
560660.SH,新华中证云计算50ETF,中证云计算50,2026,177,0.1328,
560670.SH,华泰柏瑞中证银行ETF,中证银行,2026,77,0.1646,
560680.SH,广发中证主要消费ETF,中证主要消费,2023,242,0.1481,
560680.SH,广发中证主要消费ETF,中证主要消费,2024,242,0.1761,
560680.SH,广发中证主要消费ETF,中证主要消费,2025,243,0.2059,
560680.SH,广发中证主要消费ETF,中证主要消费,2026,177,0.1452,
560690.SH,鹏华中证电信主题ETF,中证电信主题,2024,171,0.0315,
560690.SH,鹏华中证电信主题ETF,中证电信主题,2025,243,0.0177,
