symbol,year,bars,avg_daily_amount_yi,total_amount_yi
159318.SZ,2025,243,0.187,45.44
159318.SZ,2026,176,0.0402,7.08
159558.SZ,2024,134,0.0734,9.84
159558.SZ,2025,243,0.3156,76.69
159558.SZ,2026,177,10.652,1885.4
159322.SZ,2024,136,0.0398,5.41
159322.SZ,2025,242,0.0917,22.18
159322.SZ,2026,177,0.1902,33.67
159309.SZ,2024,134,0.097,12.99
159309.SZ,2025,243,0.0788,19.14
159309.SZ,2026,177,1.1218,198.57
159315.SZ,2024,136,0.0761,10.35
159315.SZ,2025,243,0.1008,24.49
159315.SZ,2026,177,0.2888,51.12
159578.SZ,2024,140,0.0279,3.91
159578.SZ,2025,242,0.0032,0.77
159578.SZ,2026,176,0.0046,0.81
159533.SZ,2024,139,0.0281,3.91
159533.SZ,2025,242,0.0148,3.58
159533.SZ,2026,177,0.0405,7.17
159542.SZ,2024,140,0.0212,2.96
159542.SZ,2025,242,0.0243,5.88
159542.SZ,2026,177,0.0482,8.52
563090.SH,2024,141,0.0554,7.81
563090.SH,2025,243,0.0309,7.5
563090.SH,2026,177,0.054,9.55
159588.SZ,2024,145,0.0824,11.94
159588.SZ,2025,243,0.0809,19.65
159588.SZ,2026,177,0.7925,140.27
159300.SZ,2024,142,1.0199,144.83
159300.SZ,2025,243,0.9748,236.88
159300.SZ,2026,177,0.8493,150.33
563150.SH,2024,146,0.0276,4.03
563150.SH,2025,243,0.0116,2.81
563150.SH,2026,177,0.1334,23.62
159321.SZ,2024,149,0.0727,10.83
159321.SZ,2025,237,0.1586,37.59
159321.SZ,2026,177,0.6021,106.56
159597.SZ,2024,149,0.1079,16.08
159597.SZ,2025,243,0.0476,11.55
159597.SZ,2026,177,0.2744,48.57
159525.SZ,2024,154,0.1052,16.2
159525.SZ,2025,243,0.1176,28.57
159525.SZ,2026,177,0.1905,33.73
159557.SZ,2024,152,0.0986,14.99
159557.SZ,2025,243,0.3875,94.16
159557.SZ,2026,177,0.6863,121.47
159528.SZ,2024,154,0.0602,9.27
159528.SZ,2025,242,0.0101,2.46
159528.SZ,2026,177,0.0051,0.9
588450.SH,2024,152,0.1204,18.3
588450.SH,2025,243,0.1187,28.84
588450.SH,2026,177,0.1332,23.58
563180.SH,2024,158,0.0987,15.59
563180.SH,2025,243,0.1171,28.45
563180.SH,2026,177,0.0735,13.01
562700.SH,2024,158,0.0216,3.42
562700.SH,2025,243,0.1105,26.86
562700.SH,2026,177,0.2022,35.8
510720.SH,2024,157,0.4508,70.78
510720.SH,2025,243,1.0613,257.9
510720.SH,2026,177,1.5513,274.58
159306.SZ,2024,158,0.0418,6.61
159306.SZ,2025,242,0.0203,4.92
159306.SZ,2026,177,0.019,3.36
562340.SH,2024,162,0.0388,6.29
562340.SH,2025,242,0.0038,0.91
562340.SH,2026,177,0.0073,1.29
510950.SH,2024,160,0.1874,29.98
510950.SH,2025,243,0.0702,17.06
510950.SH,2026,177,0.1381,24.44
513820.SH,2024,156,0.2936,45.8
513820.SH,2025,243,0.8861,215.31
513820.SH,2026,177,1.1457,202.79
517400.SH,2024,162,0.078,12.64
517400.SH,2025,243,0.2025,49.2
517400.SH,2026,177,0.9108,161.21
561760.SH,2024,166,0.0355,5.9
561760.SH,2025,243,0.0343,8.33
561760.SH,2026,177,0.2448,43.33
562570.SH,2024,165,0.0669,11.04
562570.SH,2025,243,0.635,154.31
562570.SH,2026,177,0.305,53.98
159599.SZ,2024,162,0.208,33.69
159599.SZ,2025,243,0.4852,117.9
159599.SZ,2026,177,1.7096,302.6
159310.SZ,2024,165,0.1024,16.9
159310.SZ,2025,243,0.1176,28.57
159310.SZ,2026,177,0.2407,42.6
159526.SZ,2024,169,0.095,16.06
159526.SZ,2025,243,0.4343,105.54
159526.SZ,2026,177,0.3593,63.59
159307.SZ,2024,168,0.0562,9.44
159307.SZ,2025,243,0.2017,49.02
159307.SZ,2026,177,0.9918,175.55
588890.SH,2024,170,0.1971,33.5
588890.SH,2025,243,0.7453,181.11
588890.SH,2026,177,1.6317,288.81
562820.SH,2024,171,0.1312,22.43
562820.SH,2025,243,0.1394,33.87
562820.SH,2026,177,0.3461,61.26
513210.SH,2024,171,0.1032,17.64
513210.SH,2025,243,0.1067,25.93
513210.SH,2026,177,0.0681,12.05
513170.SH,2024,172,0.3323,57.15
513170.SH,2025,243,0.2082,50.59
513170.SH,2026,177,0.1134,20.07
159582.SZ,2024,175,0.1531,26.79
159582.SZ,2025,243,0.3142,76.34
159582.SZ,2026,177,0.8546,151.27
560520.SH,2024,172,0.0345,5.94
560520.SH,2025,243,0.0031,0.76
560520.SH,2026,177,0.0057,1.0
159561.SZ,2024,165,0.1289,21.27
159561.SZ,2025,238,4.0468,963.14
159561.SZ,2026,177,1.2371,218.96
560690.SH,2024,171,0.0315,5.39
560690.SH,2025,243,0.0177,4.31
560690.SH,2026,177,0.0299,5.29
560850.SH,2024,176,0.1282,22.57
560850.SH,2025,243,0.2096,50.93
560850.SH,2026,177,0.0717,12.69
563280.SH,2024,177,0.0266,4.7
563280.SH,2025,240,0.0105,2.53
563280.SH,2026,177,0.0064,1.13
159545.SZ,2024,176,0.1893,33.32
159545.SZ,2025,243,1.1641,282.88
159545.SZ,2026,177,1.4238,252.02
562560.SH,2024,177,0.0392,6.94
562560.SH,2025,243,0.0099,2.4
562560.SH,2026,177,0.0196,3.48
