sw_l1,sw_l2,sw_l3,组内排名,symbol,name,mktcap_yi,avg_amount_20d_yi,price,listing_date,is_st,已纳入
环保,环境治理,固废治理,27,300867.SZ,圣元环保,46.47,1.2561,17.1,2020-08-24,0,False
环保,环境治理,综合环境治理,28,301259.SZ,艾布鲁,44.97,1.0898,19.88,2022-04-26,0,False
环保,环境治理,水务及水治理,29,300774.SZ,倍杰特,41.08,1.2846,10.05,2021-08-04,0,False
环保,环境治理,综合环境治理,30,300864.SZ,南大环境,40.73,1.7859,25.6,2020-08-24,0,False
环保,环境治理,水务及水治理,31,603903.SS,中持股份,35.85,1.1853,14.04,2017-03-14,0,False
环保,环境治理,固废治理,32,001230.SZ,劲旅环境,34.16,1.6018,18.19,2022-07-15,0,False
环保,环境治理,水务及水治理,33,300961.SZ,深水海纳,21.24,1.6537,11.98,2021-03-30,0,False
电力设备,光伏设备,逆变器,1,300274.SZ,阳光电源,1759.53,46.0316,84.87,2011-11-02,0,True
电力设备,光伏设备,逆变器,2,605117.SS,德业股份,1084.96,10.8235,85.21000000000001,2021-04-20,0,True
电力设备,光伏设备,光伏电池组件,3,601012.SS,隆基绿能,834.35,7.5211,11.01,2012-04-11,0,True
电力设备,光伏设备,光伏加工设备,4,300751.SZ,迈为股份,547.96,14.1691,196.47,2018-11-09,0,True
电力设备,光伏设备,光伏加工设备,5,300316.SZ,晶盛机电,537.17,4.1116,41.02,2012-05-11,0,False
电力设备,光伏设备,硅料硅片,6,600438.SS,通威股份,504.67,3.884,11.21,2004-03-02,0,True
电力设备,光伏设备,光伏加工设备,7,688147.SS,微导纳米,498.14,10.3366,107.25,2022-12-23,0,False
电力设备,光伏设备,光伏电池组件,8,688223.SS,晶科能源,389.21,2.748,3.79,2022-01-26,0,True
电力设备,光伏设备,光伏辅材,9,603806.SS,福斯特,372.79,3.1268,14.29,2014-09-05,0,False
电力设备,光伏设备,硅料硅片,10,002129.SZ,TCL中环,356.2,6.6703,8.81,2007-04-20,0,True
电力设备,光伏设备,硅料硅片,11,688303.SS,大全能源,347.37,1.2478,16.29,2021-07-22,0,True
电力设备,光伏设备,光伏加工设备,12,300776.SZ,帝尔激光,333.72,7.2386,117.0,2019-05-17,0,True
电力设备,光伏设备,光伏电池组件,13,002056.SZ,横店东磁,320.3,3.7474,19.69,2006-08-02,0,False
电力设备,光伏设备,光伏电池组件,14,688472.SS,阿特斯,300.19,3.2953,8.24,2023-06-09,0,True
电力设备,光伏设备,光伏辅材,15,003022.SZ,联泓新科,262.57,1.312,19.66,2020-12-08,0,False
电力设备,光伏设备,光伏电池组件,16,688599.SS,天合光能,253.93,3.1018,10.84,2020-06-10,0,True
电力设备,光伏设备,逆变器,17,300763.SZ,锦浪科技,219.17,5.4451,55.25,2019-03-19,0,True
电力设备,光伏设备,光伏电池组件,18,002459.SZ,晶澳科技,218.77,2.0546,6.61,2010-08-10,0,False
电力设备,光伏设备,光伏辅材,19,601865.SS,福莱特,215.55,1.3239,9.2,2019-02-15,0,False
电力设备,光伏设备,光伏电池组件,20,600732.SS,爱旭股份,213.85,2.0647,10.11,1996-08-16,0,False
电力设备,光伏设备,光伏辅材,21,688503.SS,聚和材料,183.61,13.1598,75.86,2022-12-09,0,True
电力设备,光伏设备,光伏加工设备,22,300724.SZ,捷佳伟创,183.48,3.9943,52.68,2018-08-10,0,False
电力设备,光伏设备,光伏加工设备,23,688726.SS,拉普拉斯,167.72,2.5372,41.38,2024-10-29,0,False
电力设备,光伏设备,光伏电池组件,24,002506.SZ,协鑫集成,145.09,6.8339,2.48,2010-11-18,0,False
电力设备,光伏设备,逆变器,25,688390.SS,固德威,144.68,4.3689,59.51,2020-09-04,0,True
电力设备,光伏设备,光伏电池组件,26,600151.SS,航天机电,139.98,2.257,9.76,1998-06-05,0,False
电力设备,光伏设备,逆变器,27,300827.SZ,上能电气,134.89,2.2158,24.23,2020-04-10,0,False
电力设备,光伏设备,光伏加工设备,28,688516.SS,奥特维,131.63,3.3298,41.82,2020-05-21,0,True
电力设备,光伏设备,光伏电池组件,29,002865.SZ,钧达股份,116.88,2.4718,37.55,2017-04-25,0,False
电力设备,光伏设备,光伏电池组件,30,300093.SZ,金刚光伏,115.68,2.06,20.92,2010-07-08,0,False
电力设备,光伏设备,光伏电池组件,31,300118.SZ,东方日升,103.29,1.8938,9.06,2010-09-02,0,False
电力设备,光伏设备,硅料硅片,32,603185.SS,弘元绿能,95.7,1.0971,14.01,2018-12-28,0,False
电力设备,光伏设备,光伏辅材,33,300842.SZ,帝科股份,95.04,3.2081,65.42,2020-06-18,0,False
电力设备,光伏设备,硅料硅片,34,600481.SS,双良节能,85.46,1.444,4.14,2003-04-22,0,False
电力设备,光伏设备,光伏辅材,35,688598.SS,金博股份,72.01,5.2757,34.69,2020-05-18,0,False
电力设备,光伏设备,逆变器,36,688717.SS,艾罗能源,69.7,3.1345,43.56,2024-01-03,0,False
电力设备,光伏设备,光伏电池组件,37,300393.SZ,中来股份,64.72,1.0371,5.94,2014-09-12,0,False
电力设备,光伏设备,光伏加工设备,38,688556.SS,高测股份,63.72,1.5758,7.67,2020-08-07,0,False
电力设备,光伏设备,硅料硅片,39,300345.SZ,华民股份,42.03,4.2809,7.23,2012-08-01,0,False
电力设备,光伏设备,光伏加工设备,40,603396.SS,金辰股份,36.9,1.7477,26.64,2017-10-18,0,False
电力设备,光伏设备,光伏辅材,41,301266.SZ,宇邦新材,34.73,1.3808,24.29,2022-06-08,0,False
电力设备,光伏设备,光伏电池组件,42,300051.SZ,琏升科技,30.84,1.2189,8.290000000000001,2010-02-11,0,False
电力设备,其他电源设备,综合电力设备商,1,601727.SS,上海电气,999.23,3.0248,6.43,2008-12-05,0,False
电力设备,其他电源设备,综合电力设备商,2,600875.SS,东方电气,826.55,9.1978,23.9,1995-10-10,0,False
电力设备,其他电源设备,其他电源设备Ⅲ,3,600482.SS,中国动力,727.43,5.9003,32.07,2004-07-14,0,True
电力设备,其他电源设备,其他电源设备Ⅲ,4,002851.SZ,麦格米特,708.21,35.474,121.06,2017-03-06,0,True
电力设备,其他电源设备,其他电源设备Ⅲ,5,300870.SZ,欧陆通,312.06,12.7834,204.44,2020-08-24,0,True
电力设备,其他电源设备,其他电源设备Ⅲ,6,688411.SS,海博思创,296.64,4.0103,162.58,2025-01-27,0,False
电力设备,其他电源设备,其他电源设备Ⅲ,7,002335.SZ,科华数据,219.99,4.2607,29.16,2010-01-13,0,False
电力设备,其他电源设备,其他电源设备Ⅲ,8,002518.SZ,科士达,213.85,6.3293,36.73,2010-12-07,0,False
电力设备,其他电源设备,其他电源设备Ⅲ,9,002364.SZ,中恒电气,201.7,10.7204,35.79,2010-03-05,0,False
电力设备,其他电源设备,其他电源设备Ⅲ,10,300593.SZ,新雷能,172.13,7.2489,31.73,2017-01-13,0,False
电力设备,其他电源设备,其他电源设备Ⅲ,11,300820.SZ,英杰电气,150.1,2.917,67.55,2020-02-13,0,False
电力设备,其他电源设备,火电设备,12,002534.SZ,西子洁能,128.73,1.6786,15.4,2011-01-10,0,False
电力设备,其他电源设备,其他电源设备Ⅲ,13,300693.SZ,盛弘股份,119.86,3.7794,38.32,2017-08-22,0,True
电力设备,其他电源设备,其他电源设备Ⅲ,14,002366.SZ,融发核电,119.24,2.9094,5.73,2010-03-12,0,False
电力设备,其他电源设备,其他电源设备Ⅲ,15,300153.SZ,科泰电源,81.06,3.3037,25.33,2010-12-29,0,False
电力设备,其他电源设备,其他电源设备Ⅲ,16,688719.SS,爱科赛博,62.67,2.4804,54.31,2023-09-28,0,False
电力设备,其他电源设备,其他电源设备Ⅲ,17,300491.SZ,通合科技,61.85,3.7833,34.81,2015-12-31,0,False
电力设备,其他电源设备,其他电源设备Ⅲ,18,301516.SZ,中远通,54.74,3.256,19.5,2023-12-08,0,False
电力设备,其他电源设备,其他电源设备Ⅲ,19,688551.SS,科威尔,43.53,1.5357,39.94,2020-09-10,0,False
电力设备,电机,电机Ⅲ,1,600580.SS,卧龙电驱,415.84,8.3331,26.62,2002-06-06,0,False
电力设备,电机,电机Ⅲ,2,301696.SZ,三瑞智能,370.41,1.3869,92.6,2026-04-10,0,False
电力设备,电机,电机Ⅲ,3,603728.SS,鸣志电器,198.63,3.1298,47.42,2017-05-09,0,True
电力设备,电机,电机Ⅲ,4,003021.SZ,兆威机电,178.43,2.5394,66.69,2020-12-04,0,False
电力设备,电机,电机Ⅲ,5,002249.SZ,大洋电机,156.65,2.2826,6.33,2008-06-19,0,False
电力设备,电机,电机Ⅲ,6,002176.SZ,江特电机,146.22,5.1467,8.59,2007-10-12,0,True
电力设备,电机,电机Ⅲ,7,300660.SZ,江苏雷利,134.22,1.128,23.09,2017-06-02,0,True
电力设备,电机,电机Ⅲ,8,600416.SS,湘电股份,125.59,1.1121,8.51,2002-07-18,0,False
电力设备,电机,电机Ⅲ,9,300907.SZ,康平科技,51.49,1.6882,53.64,2020-11-18,0,False
电力设备,电机,电机Ⅲ,10,002196.SZ,方正电机,48.89,2.3144,9.86,2007-12-12,0,False
电力设备,电机,电机Ⅲ,11,300626.SZ,华瑞股份,48.85,1.6467,27.14,2017-03-20,0,False
电力设备,电机,电机Ⅲ,12,603988.SS,中电电机,43.28,1.1267,18.4,2014-11-04,0,False
电力设备,电机,电机Ⅲ,13,603819.SS,神力股份,34.18,1.0485,15.7,2016-11-25,0,False
电力设备,电池,锂电池,1,300750.SZ,宁德时代,14091.32,101.5824,304.53000000000003,2018-06-11,0,True
电力设备,电池,锂电池,2,300014.SZ,亿纬锂能,1059.48,15.0123,48.75,2009-10-30,0,True
电力设备,电池,锂电池,3,301217.SZ,铜冠铜箔,946.82,34.1386,114.21,2022-01-27,0,True
电力设备,电池,锂电池,4,301511.SZ,德福科技,699.66,34.6233,111.0,2023-08-17,0,True
电力设备,电池,电池化学品,5,002709.SZ,天赐材料,674.15,14.9233,33.07,2014-01-23,0,True
电力设备,电池,电池化学品,6,300037.SZ,新宙邦,555.77,9.805,73.72,2010-01-08,0,False
电力设备,电池,锂电专用设备,7,300450.SZ,先导智能,530.06,9.0694,31.66,2015-05-18,0,True
电力设备,电池,锂电池,8,002850.SZ,科达利,481.87,5.2692,168.29,2017-03-02,0,True
电力设备,电池,电池化学品,9,603659.SS,璞泰来,479.87,5.3943,22.38,2017-11-03,0,False
电力设备,电池,锂电池,10,002074.SZ,国轩高科,474.37,5.1591,26.14,2006-10-18,0,True
电力设备,电池,电池化学品,11,002812.SZ,恩捷股份,470.15,8.3939,47.91,2016-09-14,0,True
电力设备,电池,电池化学品,12,301358.SZ,湖南裕能,455.99,10.4455,53.79,2023-02-09,0,True
电力设备,电池,电池化学品,13,300390.SZ,天华新能,434.98,18.2442,52.36,2014-07-31,0,True
电力设备,电池,电池化学品,14,300919.SZ,中伟新材,395.43,3.7431,37.86,2020-12-23,0,False
电力设备,电池,锂电池,15,300207.SZ,欣旺达,365.24,8.6305,19.77,2011-04-21,0,True
电力设备,电池,电池化学品,16,002340.SZ,格林美,318.39,4.0068,6.24,2010-01-22,0,True
电力设备,电池,锂电池,17,002245.SZ,蔚蓝锂芯,311.42,8.9131,18.21,2008-06-05,0,False
电力设备,电池,锂电池,18,300438.SZ,鹏辉能源,259.98,9.1826,51.65,2015-04-24,0,False
电力设备,电池,电池化学品,19,600884.SS,杉杉股份,251.06,3.5384,11.18,1996-01-30,0,False
电力设备,电池,电池化学品,20,300432.SZ,富临精工,233.04,4.6966,13.63,2015-03-19,0,True
电力设备,电池,电池化学品,21,300568.SZ,星源材质,230.86,8.6188,15.44,2016-12-01,0,False
电力设备,电池,电池化学品,22,688778.SS,XD厦钨新,229.43,2.7808,45.46,2021-08-05,0,True
电力设备,电池,锂电池,23,300953.SZ,震裕科技,227.13,4.397,92.65,2021-03-18,0,False
电力设备,电池,电池化学品,24,300073.SZ,当升科技,210.8,4.2722,38.73,2010-04-27,0,False
电力设备,电池,锂电池,25,600110.SS,诺德股份,209.61,21.0135,12.08,1997-10-07,0,False
电力设备,电池,锂电专用设备,26,688392.SS,骄成超声,196.99,6.3441,170.21,2022-09-27,0,True
电力设备,电池,锂电池,27,688388.SS,嘉元科技,191.11,8.3978,28.96,2019-07-22,0,True
电力设备,电池,电池化学品,28,001301.SZ,尚太科技,187.05,3.5056,51.3,2022-12-28,0,False
电力设备,电池,电池化学品,29,000009.SZ,中国宝安,179.26,1.1077,6.95,1991-06-25,0,False
电力设备,电池,电池化学品,30,688005.SS,容百科技,171.94,2.2864,24.06,2019-07-22,0,True
电力设备,电池,蓄电池及其他电池,31,603031.SS,安孚科技,161.35,4.2132,43.16,2016-08-22,0,False
电力设备,电池,锂电池,32,688772.SS,珠海冠宇,157.42,3.5746,13.83,2021-10-15,0,False
电力设备,电池,电池化学品,33,688779.SS,五矿新能,150.29,1.5172,7.79,2021-08-11,0,False
电力设备,电池,电池化学品,34,603906.SS,龙蟠科技,145.25,2.9943,18.36,2017-04-10,0,False
电力设备,电池,电池化学品,35,603026.SS,石大胜华,144.25,3.8048,61.99,2015-05-29,0,True
电力设备,电池,电池化学品,36,688353.SS,华盛锂电,142.08,3.7226,89.08,2022-07-13,0,False
电力设备,电池,电池化学品,37,301292.SZ,海科新源,141.92,4.2367,63.7,2023-07-07,0,False
电力设备,电池,锂电专用设备,38,301599.SZ,理奇智能,138.46,1.2972,32.08,2026-04-30,0,False
电力设备,电池,锂电专用设备,39,300457.SZ,赢合科技,136.11,2.3593,21.1,2015-05-14,0,False
电力设备,电池,电池化学品,40,300409.SZ,道氏技术,134.23,2.3026,17.16,2014-12-03,0,False
电力设备,电池,锂电池,41,301150.SZ,中一科技,131.76,5.8416,40.68,2022-04-21,0,False
电力设备,电池,锂电专用设备,42,688006.SS,杭可科技,124.48,2.0174,20.62,2019-07-22,0,False
电力设备,电池,电池化学品,43,688116.SS,天奈科技,123.34,2.0949,33.65,2019-09-25,0,False
电力设备,电池,电池化学品,44,301238.SZ,瑞泰新材,118.95,1.3977,16.22,2022-06-17,0,False
电力设备,电池,电池化学品,45,300769.SZ,德方纳米,116.61,4.2205,41.62,2019-04-15,0,False
电力设备,电池,锂电池,46,688063.SS,派能科技,101.53,1.968,41.38,2020-12-30,0,False
电力设备,电池,蓄电池及其他电池,47,002580.SZ,圣阳股份,87.23,14.6031,19.22,2011-05-06,0,False
电力设备,电池,电池化学品,48,688275.SS,万润新能,86.87,3.2967,68.88,2022-09-29,0,True
电力设备,电池,锂电池,49,000049.SZ,德赛电池,85.74,1.2036,22.29,1995-03-20,0,False
电力设备,电池,电池化学品,50,300035.SZ,中科电气,85.4,1.9767,12.46,2009-12-25,0,False
电力设备,电池,电池化学品,51,002079.SZ,苏州固锝,82.76,1.8913,9.11,2006-11-16,0,False
电力设备,电池,锂电专用设备,52,301662.SZ,宏工科技,79.78,2.9842,68.78,2025-04-17,0,False
电力设备,电池,电池化学品,53,002125.SZ,湘潭电化,76.24,2.3131,12.11,2007-04-03,0,True
电力设备,电池,电池化学品,54,301487.SZ,盟固利,74.14,1.9139,16.13,2023-08-09,0,False
电力设备,电池,蓄电池及其他电池,55,002733.SZ,雄韬股份,69.5,1.8556,18.09,2014-12-03,0,False
电力设备,电池,锂电专用设备,56,688155.SS,先惠技术,69.4,1.7012,54.49,2020-08-11,0,False
电力设备,电池,电池化学品,57,301349.SZ,信德新材,65.45,1.5684,45.93,2022-09-09,0,False
电力设备,电池,锂电专用设备,58,300128.SZ,锦富技术,63.92,1.8472,4.92,2010-10-13,0,False
电力设备,电池,锂电池,59,001283.SZ,豪鹏科技,62.19,1.6795,47.96,2022-09-05,0,False
电力设备,电池,锂电专用设备,60,300619.SZ,金银河,60.01,1.6481,26.53,2017-03-01,0,False
电力设备,电池,锂电专用设备,61,688499.SS,利元亨,59.66,1.267,35.36,2021-07-01,0,False
电力设备,电池,电池化学品,62,688733.SS,壹石通,57.54,1.4149,28.8,2021-08-17,0,False
电力设备,电池,电池化学品,63,002805.SZ,丰元股份,47.55,1.8383,16.98,2016-07-07,0,False
电力设备,电池,锂电专用设备,64,603032.SS,德新科技,44.03,1.7256,18.88,2017-01-05,0,False
电力设备,电池,锂电池,65,600152.SS,维科技术,42.86,1.1826,8.1,1998-06-09,0,False
电力设备,电池,锂电专用设备,66,300490.SZ,华自科技,42.7,1.3059,10.71,2015-12-31,0,False
电力设备,电池,锂电专用设备,67,300410.SZ,正业科技,32.45,1.5302,8.84,2014-12-31,0,False
电力设备,电池,电池化学品,68,300890.SZ,翔丰华,31.71,1.3497,26.52,2020-09-17,0,False
电力设备,电池,电池化学品,69,000695.SZ,滨海能源,30.41,1.4156,13.12,1997-02-18,0,False
电力设备,电池,电池化学品,70,301152.SZ,天力锂能,25.67,2.0738,21.62,2022-08-29,0,False
电力设备,电网设备,电网自动化设备,1,600406.SS,国电南瑞,1766.99,6.9223,22.0,2003-10-16,0,True
电力设备,电网设备,输变电设备,2,002028.SZ,思源电气,1057.49,17.9817,135.13,2004-08-05,0,True
电力设备,电网设备,输变电设备,3,600089.SS,特变电工,916.58,10.8258,18.14,1997-06-18,0,True
电力设备,电网设备,输变电设备,4,601179.SS,中国西电,623.82,7.7806,12.17,2010-01-28,0,True
电力设备,电网设备,电网自动化设备,5,600885.SS,宏发股份,533.15,4.6168,34.45,1996-02-05,0,True
电力设备,电网设备,配电设备,6,601877.SS,正泰电器,531.44,5.4788,24.73,2010-01-21,0,True
电力设备,电网设备,线缆部件及其他,7,600869.SS,远东股份,489.15,55.5313,22.04,1995-02-06,0,True
电力设备,电网设备,输变电设备,8,300001.SZ,特锐德,339.71,4.0032,32.19,2009-10-30,0,True
电力设备,电网设备,电网自动化设备,9,601126.SS,四方股份,332.07,9.4316,39.86,2010-12-31,0,True
电力设备,电网设备,线缆部件及其他,10,603606.SS,东方电缆,298.17,5.4834,36.15,2014-10-15,0,True
电力设备,电网设备,输变电设备,11,688676.SS,金盘科技,294.17,9.855,63.98,2021-03-09,0,True
电力设备,电网设备,线缆部件及其他,12,603618.SS,杭电股份,282.08,39.348,40.8,2015-02-17,0,False
电力设备,电网设备,电网自动化设备,13,688248.SS,南网科技,273.71,1.9708,48.47,2021-12-22,0,False
电力设备,电网设备,输变电设备,14,600312.SS,平高电气,259.58,3.5523,19.13,2001-02-21,0,False
电力设备,电网设备,电工仪器仪表,15,002980.SZ,华盛昌,224.25,12.8307,119.02,2020-04-15,0,True
电力设备,电网设备,线缆部件及其他,16,002498.SZ,汉缆股份,219.9,5.9948,6.61,2010-11-09,0,False
电力设备,电网设备,电网自动化设备,17,000400.SZ,许继电气,207.6,2.617,20.38,1997-04-18,0,False
电力设备,电网设备,配电设备,18,601567.SS,三星电气,201.51,2.4066,14.34,2011-06-15,0,False
电力设备,电网设备,输变电设备,19,600550.SS,保变电气,197.41,1.9182,10.72,2001-02-28,0,False
电力设备,电网设备,线缆部件及其他,20,603530.SS,神马电力,192.45,2.283,44.61,2019-08-05,0,False
电力设备,电网设备,线缆部件及其他,21,600577.SS,精达股份,180.11,5.3394,8.07,2002-09-11,0,True
电力设备,电网设备,输变电设备,22,002270.SZ,华明装备,163.29,1.9945,18.22,2008-09-05,0,False
电力设备,电网设备,线缆部件及其他,23,605196.SS,华通线缆,157.53,4.0002,30.83,2021-05-11,0,False
电力设备,电网设备,电网自动化设备,24,000682.SZ,东方电子,144.13,1.0347,10.75,1997-01-21,0,False
电力设备,电网设备,电工仪器仪表,25,603556.SS,海兴电力,110.72,1.5397,22.77,2016-11-10,0,False
电力设备,电网设备,电网自动化设备,26,688663.SS,新风光,110.1,1.3784,55.82,2021-04-13,0,False
电力设备,电网设备,配电设备,27,301291.SZ,明阳电气,106.5,2.0722,33.86,2023-06-30,0,False
电力设备,电网设备,电网自动化设备,28,600268.SS,国电南自,105.93,1.075,10.43,1999-11-18,0,False
电力设备,电网设备,线缆部件及其他,29,002882.SZ,金龙羽,102.6,3.6458,23.7,2017-07-17,0,False
电力设备,电网设备,线缆部件及其他,30,002276.SZ,万马股份,102.02,1.2025,10.09,2009-07-10,0,False
电力设备,电网设备,电网自动化设备,31,002169.SZ,智光电气,101.05,2.3086,12.91,2007-09-19,0,False
电力设备,电网设备,配电设备,32,002706.SZ,良信股份,99.28,2.8146,8.84,2014-01-21,0,False
电力设备,电网设备,线缆部件及其他,33,605222.SS,起帆电缆,94.39,1.8043,22.86,2020-07-31,0,False
电力设备,电网设备,线缆部件及其他,34,002309.SZ,中利集团,89.63,2.4634,2.98,2009-11-27,0,False
电力设备,电网设备,线缆部件及其他,35,001208.SZ,华菱线缆,89.56,1.7699,14.03,2021-06-24,0,False
电力设备,电网设备,线缆部件及其他,36,600973.SS,宝胜股份,83.79,1.0036,6.11,2004-08-02,0,False
电力设备,电网设备,电网自动化设备,37,301179.SZ,泽宇智能,82.98,1.207,20.52,2021-12-08,0,False
电力设备,电网设备,配电设备,38,002346.SZ,柘中股份,82.18,2.1121,18.61,2010-01-28,0,False
