to_combo,direction,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
正正负,换挡,24,0.0013511841744585998,-0.021800948896470898,0.05882191604282502,0.4166666666666667,-0.0385095474741748,0.02446517654988445,24,0.010116484763714515,-0.01466523296592135,0.1052582393011502,0.4583333333333333,-0.043662178527917775,0.044339931289865575,24,0.013741979475039051,-0.0445433810963687,0.167581166442936,0.375,-0.08605217914091995,0.09378477382543807,24,0.00533644409714466,0.0148363838047698,0.16467945655624983,0.5,-0.10788345506510008,0.11151913134891503,24
正正负,降级,94,-0.0036857327964041064,0.0,0.060334209544996575,0.48936170212765956,-0.035746946823505425,0.0277163278801821,94,0.0019039213838936322,0.00703208588658705,0.08211886136749505,0.5212765957446809,-0.0343227317644475,0.055249995995579004,94,0.0026472985048051055,0.00330639617835135,0.1126334777008802,0.5106382978723404,-0.053145377589311975,0.06907218574650639,92,0.01696820960061839,-0.020912270475080097,0.23960227509631543,0.42391304347826086,-0.06505585557292143,0.09884587457484588,94
正负无,升级,2370,-0.001533142055880785,-0.0028097533101255,0.05754515363119963,0.46455696202531643,-0.0307007375329407,0.022935870100049202,2370,0.002311240693844921,-0.00276653241537675,0.08350787963442688,0.4835443037974684,-0.042216447829567946,0.03943693717033332,2370,0.02154584490227199,0.01166703227337235,0.13302813823449663,0.5506329113924051,-0.055430641596175424,0.07531455669851042,2344,0.02821820298209086,0.0058783283363415505,0.19904574693220986,0.5179180887372014,-0.0805807029069113,0.09653465346534636,2370
正负无,换挡,8,0.03027332579222715,0.01511221669685695,0.117113302407699,0.625,-0.02461779175661337,0.064626469002234,8,0.05814108974876297,0.03978114087453995,0.12405337881951596,0.75,0.01770421851426898,0.11670766837278176,8,0.09105752824444646,0.049408461840709,0.18552431045527734,0.75,-0.005258512534197096,0.1175136676633415,8,0.026706135737140386,-0.009224407336318251,0.17252373130552273,0.5,-0.08066333007991648,0.046894016994078774,8
正负无,降级,5,-0.01177109970071758,-0.0138102334823645,0.17547567742630013,0.4,-0.144904458598726,0.0129707112970711,5,0.10587362581169608,-0.0283159463487333,0.27258327137415556,0.4,-0.0748407643312102,0.29163179916318,5,0.12637561416576318,-0.0780254777070064,0.40514415355822464,0.4,-0.1540832049306624,0.3037656903765691,5,0.18466368260684204,0.0589171974522293,0.3156942113684451,0.6,-0.0808743169398906,0.4343096234309624,5
正负正,升级,39,0.004896468749781674,-0.0015174506828528,0.10982282733771442,0.48717948717948717,-0.0498866213151926,0.029031427099433252,39,0.04285020769479591,0.0007587253414262,0.19510922856605994,0.5128205128205128,-0.0796868196049903,0.05762901499673374,38,0.035931820917733684,-0.00401525642501675,0.2517618684708922,0.5,-0.06576605064062008,0.06709132635047667,37,0.08625521712739347,-0.0090307043949428,0.4022888686113927,0.4594594594594595,-0.1402976846747518,0.1315053161723558,39
正负负,升级,4290,0.009009452183068596,0.0033634946639691504,0.0718468591684849,0.5251748251748252,-0.028025010290071675,0.04049204946939715,4289,0.021749919050458665,0.0122905027932962,0.09661163657356514,0.5653998601072511,-0.0322052707182322,0.0644845271710941,4288,0.0520875908594343,0.0304043810411258,0.16344503655422796,0.6177705223880597,-0.0379872701752436,0.1188545161069002,4258,0.05730490423299543,0.0330813379841298,0.21175648811153397,0.5890089243776421,-0.061688087341072395,0.1414230227243122,4290
正负负,换挡,32,0.0037830058621771945,0.004290114823833549,0.06975903100182282,0.5625,-0.04229997841493685,0.033157763769077676,32,0.02971593857238676,0.02814124756331545,0.10750702549806795,0.625,-0.05148618209121517,0.0531925727973405,32,0.023021695137905283,0.0121951219512194,0.17075529405011305,0.5,-0.06905301276989662,0.06444020873113677,32,0.02942126360340296,-0.0077063851320906,0.22187044684655835,0.46875,-0.0729256562290934,0.08567832419311343,32
正负负,降级,29,-0.01256654984847953,-0.0129514183266934,0.05741914909967872,0.41379310344827586,-0.0409181636726545,0.0253012048192768,29,0.01635179012869511,-0.009800796812749,0.07353993422681632,0.41379310344827586,-0.0250320924261875,0.0506763577629718,29,0.0339652112418029,0.0016064257028112,0.14730180875497895,0.5172413793103449,-0.0282413350449294,0.0607476635514019,29,0.057223987736453694,0.0012771392081736,0.2494907525111714,0.5172413793103449,-0.0626693227091632,0.155858930602958,29
负无无,升级,1286,0.0012394407714838612,0.0,0.061295269331286595,0.4953343701399689,-0.030647125611940648,0.03337757619017495,1283,0.0023940044201918777,-0.0036101083032491,0.08239056643142441,0.47233047544816836,-0.042063273629315556,0.040880057783002,1277,0.009027571535773885,-0.0055555555555555,0.1277335886481019,0.4706342991386061,-0.0670872634143294,0.0652006172839505,1269,0.025073426207506203,-0.0090351176270029,0.1927213681036287,0.4672970843183609,-0.084070796460177,0.0982788547486035,1290
负无无,换挡,421,-0.00844741858668118,-0.0026747503566334,0.061135474305559455,0.47268408551068886,-0.0355137099438388,0.0267814442850311,421,-0.005978400869449492,-0.0105540897097625,0.08064651782690718,0.4156769596199525,-0.0509229789942712,0.0333333333333334,414,0.00626645219665626,-0.007381050688558,0.12079475413685793,0.45652173913043476,-0.06665221162185588,0.05896361972622975,414,0.035261995758160254,0.008272446743415249,0.18009063629830654,0.5289855072463768,-0.0739443471492507,0.12277828117382153,422
负无无,降级,27363,0.0036987825072296986,0.0,0.06274307098583008,0.4966926141139495,-0.028179825809757,0.031578947368421,27207,0.005006924026123096,-0.0025231286795628,0.08910193047784465,0.47939868416216413,-0.042841037204058505,0.0434158210745666,26870,0.012520223941396751,-0.00516240075509405,0.13821608796251308,0.4751023446222553,-0.0633333333333332,0.06616528925619827,26686,0.025367516215062915,-0.006311422635659101,0.20763030913357716,0.47901521396987184,-0.0918689106501912,0.10174841850701395,27493
负无正,升级,314,0.0008637833286249719,0.00250320286550325,0.06688707681247104,0.5191082802547771,-0.027568995662045827,0.037545227429358924,314,-0.0005912710883041415,-0.0045794940821103,0.09127959428525134,0.4681528662420382,-0.042665472175379276,0.045677065315452875,313,0.013072502732147774,-0.0057565789473683,0.1395556911376078,0.4792332268370607,-0.0641134751773049,0.0686055182699478,312,0.026495419071357756,-0.0067383015703987,0.20247744337402082,0.483974358974359,-0.09464703724103045,0.10232991392086538,315
负无正,换挡,103,-0.008746465934013774,-0.008202028922944,0.06649543249739445,0.4563106796116505,-0.0345441129137853,0.02487419967718725,103,0.00033756467929812165,0.0029368575624082,0.08409239032541609,0.5339805825242718,-0.0436250645394967,0.0449690826403326,103,0.0031716978396453223,-0.0034199726402187,0.12268544864807654,0.47572815533980584,-0.07104623915861685,0.0687468342066948,103,0.0382852580830161,0.0153725490196079,0.2065774816136709,0.5825242718446602,-0.0925648567066091,0.1437018978729778,103
负无正,降级,12421,0.005568694461324943,0.0030198446937015,0.07902716956451897,0.5213750905724177,-0.0328185328185327,0.042806183115339,12416,0.005952435240649259,0.00029159883926674996,0.11407697363700679,0.500402706185567,-0.049482839886863327,0.0553569646194025,12398,0.017990243400089662,-0.00426384446542555,0.17530172789604956,0.48265849330537186,-0.07156833114901658,0.0784835039501503,12359,0.030349506652500143,-0.0079999999999998,0.23637735766701476,0.47973136985192977,-0.10151187904967596,0.10931384692371,12436
