,random,rank:trend_score,rank:trend_score:asc,random_sub:0.2|random,pct:trend_score:0.2|rank:trend_score,pct:trend_score:0.5|rank:trend_score,young_golden:20|pct:trend_score:0.2|rank:trend_score,rank:er,rank:atr_pct
2024-12-20,162730.37525756803,174248.76993718062,197927.18035452033,177543.81594460175,196093.31742941594,183623.86064349202,196093.31742941594,166826.54817151115,168900.5966565097
2024-12-23,160772.44916126647,172154.15204788581,196255.76121240947,176391.2548592572,191484.5393490724,179307.38216691313,191484.5393490724,164828.0962689176,166859.29832493298
2024-12-24,162230.9732250265,173695.26376029436,197965.2513267108,177962.06314838087,193788.5341147682,181467.47309838794,193788.5341147682,166331.70526409367,168372.97112718847
2024-12-25,162297.12789866046,173723.35379260834,197978.68782418955,178175.15661432073,193646.31678039132,181333.4162256315,193646.31678039132,166402.82624535108,168441.24867137248
2024-12-26,164959.82527714173,175727.02325437468,202150.300583023,181116.76616957327,198051.50944344173,185451.27481296303,198051.50944344173,169104.79338981418,171209.7849158278
2024-12-27,163316.88600216582,174368.53142601135,199860.4008976663,180129.77733777728,195840.24951229402,183381.59644439007,195840.24951229402,167426.31393722966,169501.57863048214
2024-12-30,163418.58638339728,174825.55590487094,199483.44237738725,179400.42202597822,195986.2737009192,183523.00938099367,195986.2737009192,167543.5541566129,169606.44907870225
2024-12-31,159861.79359338037,171801.88737966152,195321.70464635914,176187.78493976296,189256.2164604314,177218.927017688,189256.2164604314,163904.94931712566,165910.71067298955
2025-01-02,157026.75603406702,168628.40280032158,192178.35920699287,174494.9546622222,186007.87974397634,174173.38002525442,186007.87974397634,160989.09434560122,162970.4020822299
2025-01-03,156438.3519086336,167947.78457432214,191471.03254031422,173953.61886222218,185928.8382772977,174025.42251902857,185928.8382772977,160385.36439982816,162361.35333645687
2025-01-06,155539.58180464327,167023.84675116616,190374.1734541595,173464.61886222218,185713.27919114297,173630.67760820634,185713.27919114297,159461.33366433845,161430.32260096716
2025-01-07,155822.10952544134,167423.6351907974,190724.95922139043,173300.8563122222,185756.3910083739,173739.2665903708,185756.3910083739,159744.60418643642,161719.30282306508
2025-01-08,156093.8406806322,167721.44439548728,191061.1454454792,173391.9499122222,185880.45983246266,174019.66233486033,185880.45983246266,160031.12785132672,162000.02548795537
2025-01-09,156378.59718567075,168035.31078249903,191415.9848577024,173684.19951222217,186225.33484441915,174385.40371455476,186225.33484441915,160335.01272556873,162294.33431887176
2025-01-10,155471.84340098366,167318.52968529903,191338.46407115692,172843.31541142217,185068.24473641915,173468.1564697804,185068.24473641915,159354.182987322,161343.48119033323
2025-01-13,157295.29864313445,168602.32168529904,194472.23359379338,173491.35421142218,185683.64473641914,174985.7530201488,185683.64473641914,161170.1578282011,163229.36578892963
2025-01-14,157907.69249671104,168752.52168529906,195942.36154333886,173481.7574114222,185985.15473641915,175583.50940301383,185985.15473641915,161793.6528827257,163869.44591844903
2025-01-15,157246.51033742153,168191.22168529904,194237.25438033885,173244.4048114222,185436.04653641913,175123.41711586507,185436.04653641913,161120.88159183224,163187.27382346813
2025-01-16,159282.56296171347,170115.52168529906,197321.94791979346,174515.3048114222,186831.04653641913,177075.27349873006,186831.04653641913,163104.57664635684,165297.90997889143
2025-01-17,159594.0275795723,170525.12168529903,197935.72390297527,174584.70481142218,187190.64653641914,177521.95361837538,187190.64653641914,163412.73135089577,165615.67002206456
2025-01-20,158213.19834385457,169116.12168529903,196537.8719366116,173716.9048114222,186850.54653641913,176107.72542694287,186850.54653641913,162078.38382363346,164172.3499357183
2025-01-21,157964.18080242394,169152.72168529904,195922.8407567934,174859.8048114222,188019.14653641914,175981.04530729758,188019.14653641914,161865.12911909455,163916.13788391053
2025-01-22,158178.90280242395,169242.96968529903,196707.4407567934,172935.26906142218,185253.14468641914,175582.5773072976,185253.14468641914,162076.80991909455,164115.47748391054
2025-01-23,157591.9033412709,168505.54452898173,195716.75438033883,172925.62518473927,184880.16535511796,174868.30547529508,184880.16535511796,161463.38162531602,163504.14897269924
2025-01-24,158985.6344429208,169605.6730691597,197576.3063467025,174623.88817435564,187072.1869447127,175966.50723475896,187072.1869447127,162869.4339451107,164949.6559063412
2025-01-27,158687.36613890002,169580.5593707166,197153.28556015703,173521.6588312176,185796.215252002,176036.98359387173,185796.215252002,162753.56522998822,164645.11554245863
2025-02-05,161131.45409963068,171521.7231657426,200962.44791979346,175503.4839530296,186401.32384730107,176689.17513095163,186401.32384730107,165009.36471003157,167118.09828082682
2025-02-06,162042.47227686274,172173.34630976233,202296.36547606625,178123.75736377577,191025.65901257453,177743.223907496,191025.65901257453,165946.70609192643,168073.6774050447
2025-02-07,163371.56214922792,173197.08299285293,204271.783032339,178894.57814873598,192229.8370072379,178948.28946192728,192229.8370072379,167281.55123444446,169455.44036459058
2025-02-10,164473.88308177097,174424.42110209865,205735.09342561173,179873.27750551476,192589.46169795957,179742.21351515796,192589.46169795957,168404.81722085297,170582.6958878437
2025-02-11,165091.8113866378,175009.37795132023,206523.29342561174,180251.0421770838,192131.8975443149,180117.99135953066,192131.8975443149,169038.582519322,171208.81205251574
2025-02-12,163891.95418680515,174437.64519415688,204399.26224579354,180719.28358130733,193562.35696932883,179868.9758664939,193562.35696932883,167770.45141043136,169985.00602464352
2025-02-13,163513.95541693587,174348.88834493532,203714.07586933897,179624.1189097383,191827.82112297346,179769.0659742631,191827.82112297346,167551.62423014676,169588.82579952906
2025-02-14,164450.8806714422,174753.07695244817,204859.21744242992,180114.90918457272,192722.53886931913,180273.95870135492,192722.53886931913,168468.08372721807,170559.52871590178
2025-02-17,162066.53263214786,173459.07866756912,201114.57390152072,180174.00815490235,193354.28216048348,178590.65414310573,193354.28216048348,166040.2710386156,168112.4260750361
2025-02-18,161700.1571267508,173095.52268959006,200584.03721403304,178993.99950793583,192484.25833353386,178070.92733107344,192484.25833353386,165637.08235685303,167733.09418260359
2025-02-19,161805.5146600608,173291.22125135886,200659.43490608264,181899.47205644654,196134.0367691105,178350.58478108185,196134.0367691105,165745.68903304788,167844.72773058177
2025-02-20,161855.22594704974,173230.18919864553,200894.16598742182,181924.53764517076,196390.77291176698,178321.33116219266,196390.77291176698,165795.01989792247,167890.28913443102
2025-02-21,163305.19426907826,174824.61407449795,202815.10125574685,184120.50061062505,199065.80798441297,179602.33036140312,199065.80798441297,167278.72232607874,169390.71419297426
2025-02-24,162432.93723719328,173825.0921068401,201732.10771819338,184147.941847165,198281.20121491223,178938.93230051405,198281.20121491223,166366.57855376942,168486.0442414981
2025-02-25,161368.60688997904,172663.29667589613,200412.02315542905,182698.53206358076,197179.37957721925,178130.9766721335,197179.37957721925,165285.459710854,167381.49821243354
2025-02-26,162537.93467516277,174385.11666203206,201860.97114529688,184874.82031437955,199696.12298971374,181047.49298563087,199696.12298971374,166472.2759457013,168594.2749137226
2025-02-27,162850.3191010657,174250.86109994378,202252.70868908265,184585.8093762874,200158.7304005776,182508.06367019424,200158.7304005776,166793.47124745243,168918.86937806342
2025-02-28,159683.96012369735,170545.12543198135,198328.4272156975,179502.79597825662,194223.80254558922,176035.9627304196,194223.80254558922,163557.05635238596,165635.12116888608
2025-03-03,160311.09022353074,171287.74211663922,199111.67383844077,179346.17779159345,196324.90950399303,176799.66518351395,196324.90950399303,164222.48136451037,166286.34278920444
2025-03-04,160626.50072303097,171694.85338751052,199618.51970667057,178870.92992185004,195302.74894629768,177221.28810477944,195302.74894629768,164535.39540088354,166612.7258501596
2025-03-05,159604.42593003184,170962.35545715218,198722.96215346773,179379.99770777253,194443.76082943875,176476.46482860643,194443.76082943875,163459.0033150128,165554.1961129309
2025-03-06,161231.07150122643,172487.30397300108,200936.15939895425,180073.65025961338,195725.14188412542,178053.03837346297,195725.14188412542,165272.17933926155,167386.2181535677
2025-03-07,160972.51357258757,172202.8991196171,201137.80802169754,180283.04145056085,195295.7362552047,177763.82522049296,195295.7362552047,165164.71735138597,167264.57917388604
2025-03-10,160899.78483124715,172140.2831871546,201452.1997581571,179417.18691527288,195243.8577542117,177694.92982329027,195243.8577542117,165539.04542413232,167634.74529579637
2025-03-11,161363.02265682755,172548.69133578823,202571.8566444408,180519.12158442946,195994.00509558036,178119.98505686998,195994.00509558036,166426.75536351037,168523.14019420446
2025-03-12,160953.43457158803,172220.33217499347,201920.9997581571,180029.03117608756,195449.83279316133,177781.04914651442,195449.83279316133,165861.54542413232,167949.24529579637
2025-03-13,160128.51707242097,171343.02436198745,200949.4566444408,180099.7729562787,194953.10545100668,176876.46145122123,194953.10545100668,164957.15536351036,167032.94019420445
2025-03-14,162836.61081542732,173554.83022730463,203812.17868054856,182427.3487401238,197826.17146823334,179162.07117712338,197826.17146823334,167539.84716952004,169670.46386911027
2025-03-17,163181.0605557682,174328.05803686436,203921.27868054857,183227.31505380094,198125.35677005636,179964.05218235654,198125.35677005636,167538.64716952003,169672.8638691103
2025-03-18,163730.59287357648,175222.1673388438,204059.12454877835,183820.0159657719,198862.93887544377,180891.776187022,198862.93887544377,167650.66120589324,169788.84693006543
2025-03-19,163416.5516215229,175119.59250028222,203089.8841895755,184297.38207011123,199502.52667138027,180788.09661462082,199502.52667138027,166880.89512102245,169018.11978783674
2025-03-20,162634.13546425587,174162.8152046404,202523.8731715216,183157.9454665662,198321.07594369166,179796.2356025144,198321.07594369166,166526.2992180176,168648.3079503838
2025-03-21,161430.2968927281,172629.31578381557,200993.07317152162,182140.91328159784,196313.44773047313,178209.61208929296,196313.44773047313,165421.49921801762,167530.20795038383
2025-03-24,161805.30390066683,172334.0327380994,201335.55776683224,183106.38516778473,196159.13377065246,177903.96393747895,196159.13377065246,165383.34155889804,167523.48861751836
2025-03-25,162225.191239959,172253.92458441548,202073.5715393996,183696.22774380597,196071.28603861987,177820.3147458267,196071.28603861987,165751.96143765413,167910.1784143345
2025-03-26,162200.10873912607,172013.48031284646,201874.8926531159,183675.7431422228,195797.2350555709,177571.86879638772,195797.2350555709,165621.24429827608,167783.72931592644
2025-03-27,162410.93889572675,172752.0092728281,201493.49816214287,183759.4710210965,196630.45534153533,178337.28594631792,196630.45534153533,165589.9922497785,167743.1852346529
2025-03-28,160973.11546249132,171571.33645771365,200230.24118488614,182252.49748546735,195468.0911875161,177188.70089214807,195468.0911875161,164551.1968619029,166678.97665497128
2025-03-31,160627.20556332424,170897.43110942433,199546.9327711698,181728.60824378318,194929.2032704972,176701.42075167634,194929.2032704972,163864.05772628094,166067.08212837938
2025-04-01,165225.7688641572,178430.024686135,206536.5896574535,185449.27685046304,198772.0818784783,181889.6262862046,198772.0818784783,168664.51806565895,171853.97462678744
2025-04-02,163808.95486482358,176034.8195475035,204365.99516648045,184514.6230538897,197702.94844486314,180595.21407382726,197702.94844486314,167074.26601716137,169549.8305455139
2025-04-03,162295.24786515677,174761.11697818775,202416.3979209939,183381.12997394401,196121.53172805562,179361.10796763853,196121.53172805562,165682.18999291258,167968.30850487715
2025-04-07,153064.35990553122,162696.6252358998,188909.45657585392,171680.99217363747,182705.94718965897,167970.8371844234,182705.94718965897,154814.13422313562,155228.0621141325
2025-04-08,154055.56990553119,163753.16123589978,190134.63257585393,172869.88917363746,183970.71618965897,169132.01018442342,183970.71618965897,155818.4912231356,156232.15311413252
2025-04-09,153306.16990553122,162955.7612358998,189209.8325758539,172221.38917363746,183280.91618965898,168498.3101844234,183280.91618965898,155059.69122313563,155472.7531141325
2025-04-10,152930.99206634518,162556.0977537748,188750.61097585392,171706.13317363744,182734.94030263572,167924.4240213188,182734.94030263572,154678.83730296994,155092.13351413253
2025-04-11,151092.84036765445,160582.68602568234,185551.9672228539,170356.90640263743,182179.58247320686,167054.225741759,182179.58247320686,152799.854452812,152460.8602411325
2025-04-14,151227.12195963922,160348.23623706595,185201.9672228539,170287.1394386635,182289.22725796356,166995.15488546586,182289.22725796356,152577.52558459635,152172.8602411325
2025-04-15,150367.8690876406,159931.6043996674,184220.26722285393,168658.0493368741,181334.3314071588,166230.56853618592,181334.3314071588,152181.04639079777,151366.4602411325
2025-04-16,151935.4023756004,161083.9276842242,185391.56722285392,169961.88403866353,183444.68975711695,168251.58334302314,183444.68975711695,153278.94301095657,152328.4602411325
2025-04-17,154332.2858822509,163414.8324538735,188154.9672228539,171823.6910659442,184170.130408318,169044.80403642717,184170.130408318,155497.13360527332,154599.5602411325
2025-04-18,153929.79354091387,163619.75068693617,187303.16722285392,171135.17495869868,183516.52110566307,168240.5825036573,183516.52110566307,155692.41145540285,153900.7602411325
2025-04-21,153606.97099332907,163275.32644828252,185990.66722285392,171081.27949868108,187796.63307347635,171930.65826191937,187796.63307347635,155366.08834412845,152821.9602411325
2025-04-22,154726.37099332907,164736.62644828254,186165.2672228539,171323.6910659442,188325.8725416118,172622.7676586132,188325.8725416118,156758.68834412846,152965.8602411325
2025-04-23,151752.97933935496,161894.88899730533,183885.93664085394,169256.88469333723,183364.24132847151,167868.70178162554,183364.24132847151,154051.74108622,151091.0649521325
2025-04-24,151135.77933935495,161745.68899730532,184357.5366408539,170061.66155881097,182630.0050922006,166839.1546882379,182630.0050922006,154295.44108622,151825.8649521325
2025-04-25,151051.17933935497,161157.88899730533,183148.83664085396,169610.86155881095,183043.6050922006,166757.55468823793,183043.6050922006,153477.84108622,150853.0649521325
2025-04-28,149314.27933935495,159281.67370030534,180708.62215625393,167112.86155881095,182314.20509220057,165636.1085248379,182314.20509220057,151541.44966102,148491.6286713325
2025-04-29,148797.37933935496,158785.83530030533,180516.59695625392,166916.19172061796,181543.08447169195,165587.36175431404,181543.08447169195,151020.18926102,148453.4942713325
2025-04-30,149977.57933935497,159278.03530030535,181274.3969562539,167364.62188242495,182165.36385118333,166345.68938379016,182165.36385118333,151296.68926102,148958.7942713325
2025-05-06,152602.17933935497,161343.93530030534,182436.3969562539,168849.02393510903,185024.3414577929,169162.1816689123,185024.3414577929,152486.98926101997,149795.09427133252
2025-05-07,152736.17933935497,161509.83530030533,182631.8969562539,167977.07517875818,184746.62216694563,168586.8358066539,184746.62216694563,153070.38926101997,148914.59427133252
2025-05-08,152456.47933935496,161458.93530030534,182484.09695625392,167790.85658421434,184951.88225558973,168776.0175738716,184951.88225558973,152839.48926101997,148659.09427133252
2025-05-09,150758.86043535496,160206.513427476,181073.02093285392,166037.01987186077,183501.7784489639,167128.19609603292,183501.7784489639,151481.26855741997,147652.0544921325
2025-05-12,151893.36043535496,160648.85019198206,180946.52093285392,165235.57425156192,183853.05088198575,167609.8472945464,183853.05088198575,151824.76855741997,147025.02149213248
2025-05-13,151466.26043535495,160803.54430803063,181609.82093285394,165507.89469248502,183997.39146472877,167868.89330925,183997.39146472877,152331.76855741997,147372.52149213248
2025-05-14,152849.66043535495,162100.10165957315,182575.62093285393,166242.95106497215,185698.6603574078,169426.46881041615,185698.6603574078,153184.46855741995,147968.8214921325
2025-05-15,152453.66043535495,161927.41783704277,182618.72093285393,165267.4260846242,185127.09686263706,168681.0863095832,185127.09686263706,152988.66855741997,147712.3214921325
2025-05-16,151444.8359469665,161009.46048550028,182617.62093285393,164251.53111213702,184071.227969958,168034.11080841706,184071.227969958,152672.46855741995,147649.6214921325
2025-05-19,151379.3455835378,161028.0810725367,182220.72093285393,164121.9846885546,183694.5745636829,167401.0306094166,183694.5745636829,152571.16855741997,147625.02149213248
2025-05-20,152954.18412982312,162927.9648950671,184593.22093285393,165409.58346890257,186313.4380584536,169996.81311024955,186313.4380584536,154149.96855741995,149135.92149213247
2025-05-21,153349.75822125145,163486.59577562177,185174.62093285396,166147.54843352895,187479.512349041,171286.38161174886,187479.512349041,154542.46855741995,149414.2214921325
2025-05-22,152192.09376639445,162441.00606913998,183837.32093285394,164944.50342173773,186376.87044590345,170240.17111224864,186376.87044590345,153293.66855741997,148072.02149213248
2025-05-23,151651.3744932518,161763.10165957315,183505.32093285394,164554.06846497217,186568.29075740778,170829.40961041616,186568.29075740778,152909.26855741997,147593.8214921325
2025-05-26,150596.35522010914,160641.0707790185,182754.02093285392,164497.00350034583,184540.51646682044,168560.84110891682,184540.51646682044,152758.66855741997,147331.92149213247
2025-05-27,150933.60040182347,161214.94430803065,183824.02093285392,164827.873492485,185258.32186472876,169666.63410925,185258.32186472876,153320.56855741996,147909.1214921325
2025-05-28,151068.96485668045,161205.35460154887,183670.02093285395,164611.7926806938,184997.3799615912,169329.02360974977,184997.3799615912,153441.66855741997,147734.2853421325
2025-05-29,151832.64858468014,162401.61783704278,185631.02093285392,165571.74710911218,187221.02726263704,172297.0271095832,187221.02726263704,154454.16855741997,148689.3363167086
2025-05-30,151095.79139131412,161835.89221759746,185911.52093285392,165456.19473741183,187000.1933032244,172282.66036108253,187000.1933032244,154539.86855741998,148500.8090528627
2025-06-03,151395.53645781736,162409.01451111567,186821.68933285394,166027.11227943003,188576.75780008687,174316.64986158232,188576.75780008687,155113.10335741998,148830.27154895262
2025-06-04,151969.9544355106,163351.79833364603,187695.68933285394,168033.04148848588,190172.5212948576,176202.43236241525,190172.5212948576,155947.30335741997,149739.48062061868
2025-06-05,152665.72866642821,161999.46745309135,187019.88933285393,167646.26764494856,187992.44700427027,174512.86386091594,187992.44700427027,154967.30335741997,150091.0715001049
2025-06-06,151877.91830195254,161708.28746759743,186149.74540785394,167787.01564326318,187928.99970322443,174068.5603610825,187928.99970322443,154921.09456229513,149675.31732298931
2025-06-09,153634.40168489772,163907.0609966096,189052.24540785394,170630.9355300286,191230.2051011327,177322.0533614157,191230.2051011327,155965.59039841438,152398.4945786939
2025-06-10,152376.23669900052,163502.69776111568,188657.14540785394,170307.7097435809,191696.05780008688,177954.34986158228,191696.05780008688,155983.74560326533,151561.02641093795
2025-06-11,153705.252943197,164572.38158364603,189141.94540785393,170967.7651678744,192581.92129485763,177910.33236241527,192581.92129485763,156494.88623453362,151982.77186696362
2025-06-12,153540.36479780884,164996.54481913996,189950.74540785394,172619.1691785399,194129.96859590348,180524.43586224865,194129.96859590348,157964.2945622951,152737.65821061682
2025-06-13,151600.02793852385,163024.08746759745,186832.64540785394,170169.539294726,191627.99970322443,177905.7603610825,191627.99970322443,159536.4028942355,150998.43094677097
2025-06-16,153020.94333757053,162646.1609966096,186594.67125785394,170273.06700570922,190479.80510113272,176785.9533614157,190479.80510113272,158492.9552532653,151497.8143283728
2025-06-17,153115.5701222369,162331.9609966096,185214.66252888046,168911.3821661364,188824.0393111042,174938.99931585253,188824.0393111042,158062.56390314936,150709.9188804884
2025-06-18,152802.7484818289,161883.57369293424,184920.27411092815,169702.29369565676,188410.80328234605,174439.21408414457,188410.80328234605,157709.8934738524,151007.9815529459
2025-06-19,150576.5770010943,160215.28717166817,182935.10070046887,168164.3690356104,187205.79575073865,173178.4236658447,187205.79575073865,155414.0742741556,149144.2947400044
2025-06-20,149286.5372376988,160803.3160672067,181650.68906332407,167833.94314590568,187890.8146657311,174084.11487648945,187890.8146657311,154732.75838000156,147890.08312471438
2025-06-23,151410.2110594944,162872.42856478438,182197.58016626787,168634.23725687282,188941.03884870475,176843.46405560107,188941.03884870475,155422.15885580698,149041.78368198805
2025-06-24,153501.97260536702,165083.90665875617,184823.37231941163,170342.76140866408,190174.81175578712,178113.9380394148,190174.81175578712,156665.9392796387,150084.23859524328
2025-06-25,157131.8833739091,166339.06610295665,186979.73305998166,172247.55995511106,191677.43867364698,179393.24493627017,191677.43867364698,158404.17524392367,152088.71123065343
2025-06-26,156597.62512399076,165546.13660559125,186180.2971075242,171953.50974171964,191042.6852560827,178609.50131883938,191042.6852560827,157560.8332620543,152063.91814865035
2025-06-27,156175.5036383979,165394.4063359747,185860.59178543524,172298.36470078028,190236.8827876527,177888.10892171282,190236.8827876527,157622.4032363493,153256.5630419131
2025-06-30,157767.43804184662,167342.78417635107,187000.23153374152,174293.7460836017,191616.29542416745,180018.75812084315,191616.29542416745,158661.25823830458,156117.44658278284
2025-07-01,156778.56731289515,167773.3109887128,187033.99461271206,174388.56107899343,192307.21430990493,180885.84421836774,192307.21430990493,158686.8937319214,156222.06406213826
2025-07-02,155527.47331973363,167720.8974073324,187177.40664585942,172667.32817636072,191743.0162979832,179308.24269832784,191743.0162979832,158532.2908555548,154654.93560957626
2025-07-03,155952.68681749527,167999.23291483248,188056.4056055718,173701.43763000463,191803.59132709794,179199.79851164398,191803.59132709794,158441.53353893256,155389.94557034076
2025-07-04,156936.3472687601,168164.0139167878,187726.78178104106,174027.27128980609,192863.28802405097,180558.50083750067,192863.28802405097,158638.85486570554,155476.63235050885
2025-07-07,157296.3618881947,167998.50696345238,187422.87977799037,173736.96894200708,193055.8188771148,180697.39115374666,193055.8188771148,158604.04841830427,155391.69413396475
2025-07-08,158969.2353878891,169956.367228977,188970.14759837597,176215.35483796985,193994.49169681213,181957.55519170544,193994.49169681213,159580.3005483335,157505.77912973208
2025-07-09,158293.99723541533,169307.82607262157,188729.99812574254,175875.89665541437,193946.60767035148,181335.00594729083,193946.60767035148,159516.4381603791,157166.75993945813
2025-07-10,158343.96946091822,169559.94023247587,189552.0743726834,176084.85974128748,194400.12436426882,181378.36815168124,194400.12436426882,160243.53938212316,157540.1567643266
2025-07-11,160560.6702265184,169831.71391688084,189439.7015684824,176525.66374752883,194767.36135384496,182131.53396064322,194767.36135384496,162338.7555278772,157892.68022206702
2025-07-14,159374.41208170215,169395.6620404365,190007.04543174102,176392.4385288585,194656.73853786194,181354.86800319812,194656.73853786194,162187.133106419,157827.5392353091
2025-07-15,158836.18054700288,168202.28015033188,188745.82820712175,177996.83854340672,193457.65348273862,180572.23463490696,193457.65348273862,160411.5879107056,159051.07389852408
2025-07-16,158837.4433833576,168154.61682737633,188671.5209923894,177733.93197670236,193116.79868413985,179972.82499458056,193116.79868413985,159998.72395962593,158864.94303000972
2025-07-17,159512.2812720876,168866.2493684813,189086.48895835402,179661.01923975043,193548.40014631842,180382.30753626607,193548.40014631842,160378.41645738416,161354.71575872428
2025-07-18,160056.90072216088,170099.14718474206,190250.18498420215,180229.03641136506,194514.00942376346,181617.90163826584,194514.00942376346,162133.64714490052,162409.40299661667
2025-07-21,160583.64926570217,171070.65285742556,192454.80753369207,181085.20410062186,195668.7937998503,182270.25613850684,195668.7937998503,164485.39181177696,163538.6088933193
2025-07-22,161858.84585443104,173367.93200972205,196891.95876410077,181918.3203848179,197733.109647022,183670.23293339534,197733.109647022,166054.72304360612,164683.59909571576
2025-07-23,162687.9232994485,174280.2160954859,195448.62888767404,182725.9023045037,198678.47127564208,186040.47984442223,198678.47127564208,166194.4880151405,164633.36279912892
2025-07-24,164610.54265605332,176444.23696421555,197199.1443853465,183896.32355289298,199845.6835538003,187765.001998354,199845.6835538003,169005.42113513945,166323.37172302845
2025-07-25,165269.51110774925,176392.7184194977,195836.23432180958,184889.37578850338,200372.30547478262,188687.25985305413,200372.30547478262,169493.706234885,166280.1879452493
2025-07-28,165274.82188320562,176229.5514026886,194510.7031600436,185119.02022424122,199287.93153841054,187920.91631709898,199287.93153841054,169436.64956923167,166978.09581558412
2025-07-29,166726.42851357313,177904.6120839946,194794.75740957638,188096.1934196486,200436.25312407713,189524.25282769953,200436.25312407713,169589.97271334846,169617.06571654193
2025-07-30,165037.00907454104,175925.50868924265,193312.65787684906,186816.72160641107,199072.65997458444,187731.96100215102,199072.65997458444,168803.54649208678,169113.92569988125
2025-07-31,162379.45864914084,172430.72065165246,190571.53385999487,185278.9126830775,196415.46524112474,184684.1658592887,196415.46524112474,165937.11705324554,167263.40425813527
2025-08-01,161584.95817087122,172333.2662946624,190571.53385999487,183854.2481554408,195686.843363274,183722.8750364225,195686.843363274,164897.91705324553,165810.3982860577
2025-08-04,161657.80587013904,172042.3990946624,190166.77565999486,184506.28071374027,195603.903363274,183488.1644364225,195603.903363274,165311.23805324553,165778.3182779164
2025-08-05,162624.54291289157,173240.99909466237,191690.1756599949,185699.6382325843,195694.15136327402,183861.3740364225,195694.15136327402,166123.43805324554,167602.51370951824
2025-08-06,164992.2281266543,176914.0990946624,196841.3756599949,187708.82136666597,196469.34691385832,186692.1740364225,196469.34691385832,168152.73805324553,171837.24552547972
2025-08-07,164704.23369078312,176108.4990946624,195971.47565999487,187319.7126985026,196152.57339682756,186574.17403642248,196152.57339682756,169176.03805324555,170991.08189355678
2025-08-08,162481.98002760022,174812.7990946624,193902.47565999487,185457.63119215707,194922.10345010413,185276.17403642248,194922.10345010413,167854.03805324552,169452.6364375311
2025-08-11,163848.39115585785,177512.69909466238,196067.97565999487,186914.66797916443,196254.35876887495,187116.5740364225,196254.35876887495,169468.43805324554,171553.39550105587
2025-08-12,164682.18383989856,176952.69909466238,195603.47565999487,188822.454660798,195748.70347784413,187070.0740364225,195748.70347784413,169649.23805324553,172384.63182028523
2025-08-13,165826.86905366127,178895.69909466238,197621.6756599949,193314.1280240651,199155.7972645486,189165.67403642248,199155.7972645486,171706.63805324552,176277.70445874394
2025-08-14,164919.89131017655,176399.49909466237,195560.5756599949,191715.10434467657,198262.74877101314,187294.8740364225,198262.74877101314,170802.93805324554,173870.76358739898
2025-08-15,167089.32469494944,179880.3990946624,198835.5756599949,194473.81512719387,200234.70809909987,189412.17403642248,200234.70809909987,174218.13805324555,176474.63175515496
2025-08-18,169697.6747721088,183523.29909466236,202885.07565999485,198420.3517034536,204020.95764728554,192932.4740364225,204020.95764728554,178833.83805324553,181033.8453300889
2025-08-19,170009.14138733587,183641.99909466237,203882.6756599949,200371.80350168614,203824.10903190266,192449.2740364225,203824.10903190266,178462.13805324552,183576.58163303568
2025-08-20,172380.74154165457,185130.79909466236,205076.1756599949,202020.56436984948,207070.63614741247,194412.3740364225,207070.63614741247,181469.63805324552,184433.84526495863
2025-08-21,171933.33597752574,183216.7990946624,203323.3756599949,200856.59925325052,206864.9758100517,193931.0740364225,206864.9758100517,180110.23805324553,182680.6452812412
2025-08-22,177444.58079919365,187336.69909466238,207511.77565999486,207703.95105148305,212655.72651984185,197525.17403642248,212655.72651984185,186913.03805324552,187416.681584188
2025-08-25,179933.08826947163,190296.99909466237,211165.07565999485,214694.61342148526,217161.54765085786,200167.8740364225,217161.54765085786,192332.93805324554,193270.54056629993
2025-08-26,179810.03453433263,190210.19909466238,210177.97565999487,212121.15929815118,218386.84566209588,201220.57403642248,218386.84566209588,190856.3380532455,191412.25423892928
2025-08-27,177145.877141214,186382.7990946624,206507.07565999485,212212.7038017575,216032.38770952233,196879.5740364225,216032.38770952233,189543.03805324552,190301.31328617147
2025-08-28,181133.44040709882,189348.59909466238,209169.3756599949,221285.98541169276,221769.73994846505,199420.5740364225,221769.73994846505,196296.33805324553,196830.6585793715
2025-08-29,179944.99955204793,190568.49909466237,209414.57565999485,221388.21585563832,221614.65606220005,199595.8740364225,221614.65606220005,195462.63805324552,197232.90403539716
2025-09-01,181276.73850094964,192230.09909466238,210020.1756599949,228007.01733774942,224087.07890780014,200465.0740364225,224087.07890780014,196599.13805324552,200690.57210545774
2025-09-02,179286.6550390174,189294.3990946624,208778.27565999486,222382.0919655022,218404.72732950145,195819.79251142248,218404.72732950145,191110.93805324554,197134.3176754614
2025-09-03,176495.1541908479,186704.9621446624,204335.07783499488,221032.30042291794,217425.87753434735,193663.82778642248,217425.87753434735,188012.92952824553,194932.64131879352
2025-09-04,173103.783026283,184579.0927946624,200596.7575849949,211838.0881377749,213007.5447550187,192442.82778642248,213007.5447550187,184450.2857782455,188081.29660133534
2025-09-05,174024.25502628298,189532.4627946624,201692.3111849949,212684.8901377749,214865.42835501867,193579.6381864225,214865.42835501867,185381.76477824553,188823.95140133533
2025-09-08,176764.855026283,191226.9627946624,205522.2111849949,213436.3361377749,215699.01875501868,194825.6325864225,215699.01875501868,188289.06477824552,190656.95140133533
2025-09-09,175376.455026283,189765.3627946624,203760.51118499492,212878.1629377749,214766.31875501867,193281.53258642252,214766.31875501867,186813.3647782455,188905.35140133533
